1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
104.656,-205.686,1967.06,93.7685,-372.295,1934.88,95.8074,-508.215,1935.27,81.0366,-713.011,1960.9,106.621,-681.902,1961.41,222.861,-681.386,1890.34,329.678,-440.885,1879.47,285.081,-237.96,1803.99,60.141,-675.424,1974.42,-60.5736,-644.186,1987.17,-151.416,-392.081,2001.61,-126.874,-496.773,1805.28,188.929,-207.103,1945.88,207.555,170.382,1893.51,225.195,533.973,1914.93,229.857,626.073,1762.04,28.6639,-204.404,1986.15,38.4243,171.917,2045.8,85.0441,518.998,2160.44,1.12261,615.367,2057.21,66.7281,-787.124,1941.82,-15.033,-862.915,1836.82,20.4694,-895.792,1859.28,120.249,-885.583,1926.64,-36.6302,-869.66,1880.63,-32.415,-812.353,1991.5
103.45,-206.175,1966.25,92.4966,-373.123,1933.73,94.3826,-509.365,1934.42,80.0469,-714.844,1958.73,105.598,-683.592,1959.57,223.333,-681.108,1890.41,325.671,-438.248,1874.83,277.969,-234.521,1801.91,58.925,-677.316,1972.42,-61.9355,-643.009,1973.1,-152.493,-392.773,2012.34,-121.499,-487.866,1811.48,188.099,-207.736,1945.75,208.417,170.159,1890.48,226.581,534.326,1915.98,229.54,626.454,1762.56,27.1186,-204.765,1984.74,36.626,172.636,2043.36,84.5717,518.999,2162.34,1.06093,615.649,2058.42,66.0165,-789.051,1939.07,-18.5707,-864.083,1835.24,17.6354,-897.208,1856.48,119.373,-887.502,1921.46,-39.0519,-871.32,1879.64,-31.9893,-814.994,1991.19
103.108,-206.734,1966.84,92.0758,-374.003,1934.78,93.9747,-510.429,1935.78,80.8626,-716.318,1959.74,106.308,-684.904,1960.38,223.902,-679.847,1890.75,324.5,-436.014,1873.06,269.868,-235.001,1796.64,59.6864,-678.875,1973.78,-61.0478,-643.835,1978.61,-149.193,-395.188,2033.03,-121.057,-473.906,1824.47,187.813,-208.34,1946.07,208.417,169.642,1887.95,226.565,534.03,1917.19,229.806,626.954,1763.98,26.7251,-205.283,1985.57,36.0887,172.917,2042.44,84.6677,519.388,2162.41,1.1089,616.762,2058.85,66.9487,-790.641,1940.01,-20.6898,-865.157,1838.05,17.3381,-897.929,1856.67,121.904,-887.302,1917.18,-38.8907,-874.115,1883.19,-27.9444,-820.54,1995.98
103.106,-207.186,1966.38,91.996,-374.535,1934.59,93.8686,-510.986,1935.91,80.5759,-716.867,1960.18,106.075,-685.483,1960.65,223.206,-680.024,1890.23,323.349,-436,1871.86,266.037,-235.495,1795.95,59.5235,-679.37,1974.29,-60.9732,-644.304,1983.5,-147.426,-399.586,2055.77,-125.71,-460.619,1840.58,187.817,-208.857,1945.57,208.397,169.111,1886.87,226.645,533.507,1916.81,229.449,626.339,1763.5,26.719,-205.676,1985.15,36.0202,172.788,2040.75,84.674,519.097,2161.39,1.86737,614.619,2055.47,66.4485,-791.207,1940.61,-17.8653,-864.176,1834.75,18.3795,-897.763,1855.4,120.071,-889.334,1920.98,-38.4985,-872.419,1878.99,-31.8273,-818.448,1991.94
102.602,-207.325,1965.79,91.4513,-374.673,1933.91,93.2368,-511.14,1935.09,79.416,-717.069,1958.84,105.003,-685.753,1959.36,222.664,-680.507,1889.78,321.821,-435.91,1873.38,265.775,-236.138,1794.57,58.48,-679.548,1973.07,-61.5948,-643.119,1982.68,-145.469,-404.032,2074.35,-126.321,-457.188,1856.81,187.349,-209.028,1945.09,208.275,169.161,1887.68,226.722,533.641,1916.95,230.403,626.464,1763.63,26.1829,-205.786,1984.46,35.4796,172.736,2039.95,84.1716,518.469,2162.33,1.28227,614.659,2057.06,65.0625,-791.327,1939.09,-20.4148,-863.754,1833.77,16.7457,-897.146,1853.08,119.681,-888.313,1916.67,-39.9879,-873.049,1878.29,-31.7104,-820.89,1992
101.923,-207.406,1965.21,90.5055,-374.673,1932.35,91.9994,-511.246,1933.23,78.6218,-717.419,1956.44,104.139,-686.012,1957.16,222.737,-680.553,1889,321.725,-435.541,1874.79,262.708,-238.18,1791.74,57.5021,-679.963,1970.67,-62.5679,-643.027,1979.59,-143.918,-410.002,2088.16,-128.781,-443.585,1866.28,186.862,-209.242,1945.05,208.462,169.221,1887.83,227.626,533.91,1917.39,229.095,629.553,1765.62,25.3293,-205.746,1983.39,34.6726,173.089,2038.67,83.7108,518.239,2163.35,2.93871,615.203,2056.96,64.5527,-791.722,1936.43,-19.6627,-861.171,1827.97,16.4054,-895.537,1847.74,117.943,-889.488,1914.01,-40.5238,-870.69,1871.89,-34.1132,-820.171,1986.56
101.597,-207.637,1964.25,90.1168,-374.821,1931.25,91.4442,-511.357,1931.73,77.7664,-717.574,1953.8,103.332,-686.224,1954.63,222.221,-681.084,1887.04,322.535,-436.553,1875.57,263.074,-238.917,1793.67,56.752,-680.173,1968.29,-63.2301,-643.516,1978.86,-141.882,-426.565,2118.18,-126.585,-439.181,1894.2,186.54,-209.516,1944.22,208.738,168.988,1888.27,228.238,533.723,1915.61,228.014,627.71,1762.86,25.0002,-205.939,1982.31,34.8369,172.57,2038.93,83.6653,518.391,2161.49,1.20778,615.846,2056.94,63.5246,-791.716,1933.41,-18.5689,-863.834,1825.13,17.8333,-897.365,1845.67,118.617,-888.884,1912.75,-39.6793,-873.114,1868.97,-35.118,-821.054,1982.99
101.851,-208.178,1965.06,90.1152,-375.449,1931.29,91.3312,-512.189,1931.75,77.1537,-718.707,1953.59,102.894,-687.416,1954.09,221.961,-681.138,1886.5,323.589,-436.637,1877.1,263.364,-239.565,1793.52,56.4953,-681.201,1968.53,-62.2388,-642.386,1985.67,-131.527,-451.262,2163.29,-128.733,-437.662,1938.53,186.954,-210.129,1945.15,209.818,168.981,1889.69,229.99,534.364,1915.09,227.659,626.891,1761.16,25.1101,-206.416,1983.01,34.6317,172.889,2038.19,83.6877,518.265,2163.53,1.86428,615.857,2058.22,62.2651,-792.852,1933.23,-21.7107,-861.659,1823.92,15.1962,-895.795,1842.69,117.304,-889.242,1908.3,-42.0326,-872.485,1867.86,-35.5359,-824.194,1983.64
101.738,-208.522,1964.53,90.0526,-376.052,1931.63,90.7696,-512.857,1932.46,78.6955,-719.728,1953.13,103.878,-688.019,1955.11,221.717,-681.243,1885.32,323.763,-436.715,1877.86,264.335,-238.934,1795.11,56.632,-682.577,1966.96,-66.5741,-656.432,1974.02,-141.146,-421.925,2085.34,-114.707,-417.17,1861.65,187.168,-210.826,1945.92,210.013,168.559,1891.09,230.402,534.143,1915.92,226.637,625.976,1761.5,24.7023,-206.441,1981.31,35.5977,172.683,2038.68,83.7086,518.746,2163.01,1.78644,613.997,2055.53,66.1422,-794.081,1931.83,-15.0604,-860.819,1819.09,19.4289,-896.209,1840.08,118.347,-892.993,1910.73,-38.0023,-870.251,1862.08,-35.3259,-820.771,1977.57
101.627,-207.832,1964.79,90.0962,-375.229,1932.46,90.5476,-511.837,1932.5,78.7449,-718.766,1949.31,103.854,-687.116,1951.87,221.97,-681.305,1882.85,324.943,-437.507,1878.82,265.573,-237.922,1801.41,56.6789,-681.958,1963.83,-66.3304,-655.492,1969.72,-135.264,-422.164,2086.08,-116.249,-417.328,1861.98,187,-210.187,1946.53,210.015,168.668,1892.04,230.308,533.835,1915.06,226.088,627.839,1762.28,24.6431,-205.706,1981.26,35.5797,172.834,2038.72,82.3344,518.722,2162.43,0.87259,615.332,2056.2,66.2836,-792.618,1926.68,-18.4915,-857.826,1816.01,18.022,-892.767,1833.89,120.171,-888.895,1899.43,-38.8593,-869.453,1859.66,-31.7001,-824.032,1976.43
