1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
134.061,-189.189,1905.2,154.585,-355.414,1920.05,167.435,-489.086,1914.03,172.978,-691.783,1886.6,195.553,-659.334,1891.51,290.194,-639.836,1797.62,370.87,-392.706,1781.75,185.13,-342.992,1677.76,152.162,-661.848,1912.25,53.1241,-677.928,1985.02,-29.6657,-454.511,2101.88,-21.7062,-411.476,1884.88,213.014,-182.413,1871.94,184.078,192.494,1840.78,270.053,528.732,1938.66,194.609,645.541,1829.85,62.8659,-195.296,1935.18,3.87416,161.212,2042.32,-38.439,509.415,2141.02,-119.696,606.275,2039.01,161.423,-759.203,1851.27,111.788,-831.646,1727.88,154.981,-855.545,1746.48,243.392,-829.656,1822.57,92.6901,-853.724,1766.94,75.5834,-823.344,1885.4
139.504,-189.483,1905.64,161.268,-355.744,1919.9,175.024,-489.435,1913.81,179.448,-692.481,1887.52,202.228,-660.052,1891.85,291.626,-639.329,1793.05,359.72,-390.441,1756.12,178.038,-332.033,1649.14,159.152,-662.296,1913.35,60.6185,-677.703,1987.12,-27.7468,-451.632,2094.94,-15.4882,-413.848,1876.98,217.994,-182.159,1871.24,189.305,193.415,1844.41,270.137,532.645,1937.32,194.662,644.077,1822.8,68.7259,-196.085,1936.66,7.23725,160.637,2042.77,-37.4429,508.985,2141.03,-119.585,606.502,2040.15,167.067,-760.134,1852.77,118.338,-829.821,1727.3,160.636,-854.954,1746.45,248.093,-832.07,1824.73,97.9427,-852.011,1765.69,79.0735,-822.843,1884.29
144.871,-189.954,1905.78,168.228,-355.821,1920.21,182.784,-489.262,1913.37,186.498,-692.024,1886.32,209.368,-659.68,1890.46,294.27,-634.128,1789.03,344.065,-385.942,1727.88,166.659,-324.501,1615.96,166.619,-661.927,1912.5,70.2161,-675.045,1989.27,-30.6172,-457.078,2102.1,-1.41506,-424.41,1885.14,223.082,-181.956,1871.11,191.857,193.084,1844.71,270.95,532.549,1936.92,194.079,644.018,1823.63,74.3446,-197.162,1937.05,10.0203,160.678,2036.21,-36.1738,507.666,2137.25,-121.097,606.596,2040.37,173.55,-759.464,1851.53,120.969,-829.774,1728.16,162.75,-855.79,1747.12,251.919,-834.18,1823.63,100.525,-850.659,1767.18,84.3154,-818.919,1885.4
152.666,-191.07,1907.19,175.574,-356.754,1920.77,188.961,-489.981,1912.46,191.274,-691.995,1882.68,214.298,-659.792,1886.32,289.919,-632.691,1778.49,316.265,-387.074,1697.61,141.785,-314.118,1588.85,172.539,-662.282,1909.98,78.4939,-674.109,1989.46,-30.27,-448.109,2074.54,-8.5621,-416.399,1856.98,230.052,-183.336,1871.03,199.539,191.296,1848.31,270.773,531.972,1939.82,197.88,643.135,1824.15,82.8838,-198.042,1939.79,14.2145,159.101,2035.84,-36.2666,505.107,2135.74,-119.059,606.62,2040.21,176.868,-758.832,1847.62,113.571,-830.868,1730.79,158.204,-855.11,1744.64,254.401,-830.006,1810.48,98.6397,-852.638,1771.67,94.7865,-821.928,1890.96
158.738,-192.958,1908.68,183.182,-358.37,1923.58,196.541,-491.601,1914.53,196.052,-693.5,1883.4,219.508,-661.573,1886.87,286.083,-630.383,1774.23,288.016,-393.102,1667.89,122.791,-311.823,1550.75,178.103,-663.747,1911.21,83.7174,-672.716,1990.73,-23.5532,-434.204,2033.16,-2.17985,-409.37,1814.6,235.492,-184.993,1871.18,203.84,189.706,1848.86,272.113,531.34,1939.57,198.038,640.795,1822.92,89.5249,-200.138,1942.5,18.6754,156.889,2037.92,-33.7776,502.791,2137.64,-118.343,603.45,2042.67,180.303,-759.961,1848.15,116.829,-830.945,1730.7,160.169,-856.746,1745.85,255.816,-834.592,1813.6,100.136,-851.611,1771.49,94.823,-819.28,1890.35
165.548,-193.673,1909.18,190.103,-358.577,1922.49,202.955,-491.187,1911.18,200.565,-691.978,1877.97,224.234,-660.43,1881.76,283.784,-625.159,1767,263.911,-397.468,1645.03,106.457,-317.26,1518.33,182.969,-662.472,1906.01,91.4664,-670.791,1988.21,-6.45926,-425.665,1986.42,-4.69751,-396.321,1768.21,241.9,-185.333,1871.66,209.234,188.003,1851.43,273.565,530.054,1938.11,197.084,640.362,1824.85,96.6969,-201.191,1943.01,25.1963,153.499,2041.17,-28.6424,498.735,2137.53,-113.029,601.518,2045.75,184.241,-757.654,1842.13,118.227,-833.399,1729.88,161.941,-858.277,1744.83,258.915,-833.037,1808.74,102.819,-852.373,1771.78,100.573,-815.343,1888.87
172.586,-192.132,1910.33,197.145,-357.077,1923.09,208.8,-489.583,1909.52,204.821,-689.791,1873.11,228.712,-658.424,1877,281.153,-620.927,1759.51,248.121,-399.737,1628.76,84.5474,-342.933,1497.25,187.859,-660.661,1901.92,98.2558,-671.166,1985.94,1.53372,-425.717,1994.72,-7.54325,-402.555,1775.94,248.591,-183.771,1872.11,213.2,189.221,1850.28,277.802,531.071,1937.53,198.342,639.381,1824.39,104.048,-199.667,1944.79,31.7657,154.403,2044.58,-23.0579,499.598,2140.51,-109.668,598.734,2046.81,187.551,-754.797,1836.5,122.828,-834.65,1726.37,166.296,-859.01,1742.82,262.492,-831.511,1806.96,106.846,-851.993,1768.76,103.173,-810.535,1884.32
177.599,-192.62,1911.31,201.782,-357.854,1923.81,213.184,-490.612,1910.84,209.119,-690.871,1873.3,232.996,-659.379,1876.75,285.398,-621.046,1759.32,243.661,-403.935,1623.66,78.5188,-373.894,1485.02,192.778,-661.952,1902.76,103.525,-672.344,1987.4,-1.1237,-432.85,2026.7,-4.17857,-439.752,1806.36,253.187,-184.532,1871.99,219.82,189.33,1854.04,278.086,532.878,1940.94,198.671,640.638,1826.91,109.437,-199.91,1946.77,36.1069,152.149,2054.39,-20.991,499.128,2144.09,-106.607,598.895,2049.79,191.149,-755.821,1836.72,125.56,-835.108,1726.44,169.455,-859.349,1742.12,266.359,-831.779,1805.44,110.206,-853.022,1768.89,107.662,-812.729,1885.06
181.093,-191.158,1913.6,206.809,-356.742,1926.77,217.633,-489.835,1911.73,209.205,-689.907,1870.02,233.841,-658.884,1874.04,289.478,-622.482,1756.91,245.69,-402.999,1623.89,71.986,-415.825,1491.93,193.509,-661.147,1900.23,101.926,-669.917,1983.22,1.13455,-424.58,1988.32,2.91022,-437.283,1767.41,256.378,-182.687,1873.09,219.735,192.205,1853.71,278.953,536.606,1942.12,197.048,637.426,1822.63,113.205,-198.793,1950.12,40.516,152.507,2065.28,-17.9913,502.452,2147.73,-107.21,599.582,2052.98,189.685,-753.95,1832.07,123.984,-835.394,1722.66,169.324,-858.129,1737.09,267.127,-827.134,1798.24,110.389,-854.158,1765.54,109.398,-814.43,1882.41
188.228,-193.038,1909.15,215.628,-358.899,1921.29,229.074,-492.262,1907.52,221.182,-693.766,1870.05,245.815,-662.536,1873.56,301.895,-627.744,1755.73,252.554,-405.508,1627.92,74.1389,-450.204,1508.82,205.21,-664.294,1899.6,113.391,-670.878,1983.04,1.19115,-432.255,2018.14,9.3778,-431.261,1796.4,263.73,-183.52,1868.78,228.025,192.804,1856.52,283.548,538.682,1945.6,198.627,633.821,1822.87,120.143,-201.618,1945.55,49.5576,147.115,2072.59,-9.83992,498.379,2153.2,-107.58,591.753,2062.4,201.946,-758.835,1833.29,132.808,-836.49,1722.68,176.295,-862.265,1738.19,275.025,-837.604,1801.34,117.052,-854.044,1765.49,116.457,-813.472,1882.43
