1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
484.311,-184.877,1885.78,429.785,-342.648,1859.76,411.182,-475.832,1847.2,392.703,-680.587,1848.36,414.207,-650.135,1833.8,438.674,-639.053,1701.12,500.285,-389.065,1654.33,282.939,-371.321,1680.51,393.672,-646.556,1877.47,326.855,-623.706,1980.05,247.242,-369.847,1997.72,84.5175,-400.455,1849.22,523.508,-185.735,1808.85,525.99,189.979,1758.34,621.681,536.372,1804.37,527.688,639.275,1694.61,448.965,-184.1,1955.15,343.073,174.743,2013.7,369.934,537.824,2052.32,231.166,612.078,2009.06,359.453,-749.491,1836.94,248.353,-800.125,1746.13,290.379,-832.242,1742.72,406.683,-828.256,1772.21,244.43,-823.308,1789.11,286.526,-803.642,1904.15
499.29,-187.291,1879.05,445.786,-343.921,1847.96,426.911,-476.246,1831.81,403.961,-679.897,1830.88,426.486,-649.927,1817.23,450.964,-635.79,1685.28,498.875,-382.382,1646.09,281.896,-366.196,1670.45,404.81,-646.204,1860.16,336.238,-625.316,1961.52,243.895,-381.994,2015.5,74.7909,-408.748,1874.63,541.391,-186.772,1803.97,536.674,187.468,1751.68,623.307,534.709,1800.22,526.349,640.325,1696.69,461.325,-187.757,1946.74,364.951,172.132,2007.55,367.407,534.15,2053.73,228.736,608.678,2012.63,369.663,-747.747,1817.99,258.873,-797.056,1726.87,299.447,-830.878,1725.66,414.785,-830.558,1757.56,253.067,-818.322,1770.45,293.326,-796.07,1885.26
502.387,-189.325,1872.79,449.101,-345.368,1839.86,431.408,-477.668,1823.94,409.857,-681.148,1823.68,432.544,-651.164,1810.53,453.271,-634.68,1678.43,502.496,-381.742,1640.57,285.669,-365.534,1663.11,409.623,-647.317,1852.71,341.622,-636.161,1955.73,255.188,-390.357,2006.08,60.4116,-414.052,1903.6,547.09,-189.104,1799.39,544.84,184.415,1746.08,627.672,532.235,1792.85,532.354,642.028,1692.67,462.076,-189.521,1938.97,391.659,175.643,2000.24,372.983,536.549,2046.87,231.396,608.684,2013.11,376.449,-749.201,1810.26,268.023,-790.167,1712.79,306.601,-826.148,1712.78,419.832,-833.028,1750.29,258.855,-811.94,1755.45,294.359,-794.437,1872.41
502.065,-192.79,1869.93,447.317,-348.614,1836.93,430.783,-481.425,1822.17,413.503,-685.655,1822.49,435.522,-655.179,1809.13,457.008,-633.972,1677.6,510.941,-382.306,1635,293.329,-367.367,1654.12,412.697,-651.71,1851.49,345.177,-637.023,1954.64,261.066,-389.891,2004.74,61.6397,-415.519,1911.26,546.418,-192.753,1796.15,545.539,181.477,1743.35,630.731,529.393,1789.79,534.511,641.719,1692.82,462.07,-192.821,1936.45,396.054,173.67,1998.56,372.81,534.89,2045.45,231.136,607.213,2011.16,381.418,-754.544,1809.38,267.812,-788.064,1714.6,306.169,-824.122,1710.04,421.274,-834.054,1741.28,260.628,-812.891,1756.05,302.103,-804.014,1872.24
506.474,-191.976,1864.03,452.84,-347.668,1830.16,436.475,-480.19,1814.87,417.588,-683.902,1814.39,440.156,-653.641,1801.7,458.367,-630.985,1670.16,516.859,-380.416,1630.09,299.959,-362.699,1650.34,416.29,-650.054,1843.37,353.701,-639.077,1949.76,265.406,-394.504,2002.58,77.7865,-406.144,1885.75,552.056,-191.833,1791.2,549.862,181.791,1739.06,633.103,529.278,1787.11,534.954,641.754,1692.87,465.37,-192.101,1929.71,406.489,174.447,1994.41,373.97,534.055,2042.98,231.494,607.048,2015.52,385.37,-752.387,1800.35,269.385,-783.987,1708.28,307.258,-820.224,1702.41,422.812,-831.348,1730.6,263.05,-809.139,1749.56,307.396,-801.801,1864.55
511.728,-192.31,1858.74,456.745,-348.493,1828.17,439.158,-481.245,1814.5,419.872,-685.228,1812.81,442.617,-654.896,1800.42,460.559,-628.721,1669.29,534.134,-382.961,1622.28,317.256,-353.716,1617.32,418.436,-651.48,1842,358.273,-646.74,1950.46,281.241,-395.98,1992.93,110.482,-400.562,1851.66,555.11,-193.037,1784.42,550.234,181.649,1736.04,638.561,528.749,1781.91,533.538,643.624,1698.03,472.61,-191.651,1925.76,405.64,173.888,1991.66,376.664,534.385,2040.08,232.298,606.264,2018.77,387.576,-753.682,1798.17,273.419,-787.984,1704.41,311.775,-824.019,1699.85,427.062,-833.599,1730.38,266.539,-812.52,1746.06,308.758,-802.785,1861.88
515.815,-192.339,1856.37,460.83,-349.01,1827.79,442.948,-481.876,1814.8,424.105,-686.019,1812.2,446.724,-655.555,1799.81,464.873,-628.76,1668.75,540.393,-383.979,1618.91,325.439,-345.278,1602.39,422.756,-652.401,1841.58,364.174,-646.577,1950.93,282.785,-395.365,1982.15,126.982,-392.35,1824.31,557.48,-193.215,1781.02,549.821,181.904,1734.54,640.412,528.753,1779.66,533.336,643.846,1698.49,478.243,-191.546,1924.32,405.583,173.048,1990.78,377.017,533.89,2038.57,231.517,604.2,2019.04,391.862,-754.516,1797.38,276.617,-785.913,1703.78,314.953,-821.785,1697.66,430.643,-832.269,1726.62,270.198,-811.778,1744.73,313.713,-805.693,1860.4
518.936,-189.334,1851.62,465.122,-346.057,1823.66,447.044,-478.482,1810.05,426.957,-681.954,1806.09,449.549,-651.609,1793.7,470.489,-626.719,1663.03,545.111,-381.858,1615.82,332.286,-336.923,1595.45,426.188,-648.647,1835.67,365.385,-643.885,1943.49,285.148,-394.49,1984.8,129.35,-394.743,1827.73,559.335,-189.684,1775.83,547.914,184.605,1731.41,641.022,529.275,1780.48,533.091,643.195,1699.78,482.507,-189.014,1919.97,406.065,173.423,1988.42,376.882,533.114,2037.33,231.692,604.424,2023.42,394.191,-749.957,1791.18,276.589,-783.073,1701.84,314.753,-818.823,1695.13,431.001,-828.472,1720.67,271.516,-808.255,1743.25,318.361,-800.265,1857.15
526.027,-186.498,1846.05,473.872,-343.787,1817.67,457.015,-476.33,1803.07,437.727,-679.978,1799.4,459.657,-649.481,1786.16,479.293,-626.927,1654.81,540.776,-376.973,1615.33,325.024,-351.687,1639.49,438.019,-646.732,1829.09,373.966,-638.898,1934.9,280.746,-396.884,1990.98,114.938,-402.883,1844.48,565.172,-185.676,1769.56,547.21,188.803,1727.5,641.377,532.502,1782.24,529.953,640.474,1698.02,490.728,-187.236,1915.02,408.482,173.638,1985.91,376.526,532.982,2036.82,231.376,604.778,2024.19,404.679,-748.132,1785.67,286.641,-783.538,1697.67,324.975,-819.217,1691.38,441.487,-827.771,1716.35,281.968,-807.99,1739.59,329.513,-797.643,1853.07
529.003,-185.825,1844.15,477.463,-343.373,1815.66,460.092,-475.808,1800.18,440.07,-679.425,1794.46,461.883,-648.83,1781.21,486.599,-627.684,1650.42,534.817,-374.491,1612.45,318.31,-353.903,1635.12,440.972,-646.518,1824.54,377.638,-638.591,1930.83,288.222,-397.925,1998.29,104.893,-408.627,1874.57,567.499,-184.519,1767.3,547.178,190.153,1726.62,641.963,533.493,1783.51,530.627,640.759,1698.12,494.289,-186.999,1913.45,408.741,173.166,1984.89,376.191,532.557,2036.21,230.909,603.833,2021.43,406.558,-747.34,1780.49,292.896,-783.373,1687.04,332.254,-818.091,1681.55,447.888,-824.685,1711.04,287.098,-808.832,1728.24,329.852,-799.923,1843.78
