1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
-47.522,-205.664,2375.77,-50.0278,-378.965,2369.11,-46.7466,-517.58,2370.5,-34.279,-728.268,2372.91,-12.8672,-693.67,2378.64,114.819,-681.774,2325.07,110.244,-425.205,2245.51,105.596,-624.125,2139.42,-61.381,-694.906,2389.25,-189.037,-701.318,2386.16,-267.437,-450.772,2463.72,-266.439,-284.64,2307.07,39.7569,-206.33,2360.27,37.3351,181.589,2328.75,83.0139,515.93,2485.22,50.1342,648.991,2365.28,-126.225,-205.06,2389.74,-129.022,183.13,2411.1,-68.764,513.119,2580.68,-136.657,637.848,2491.72,-37.2565,-802.357,2344.47,-53.2238,-843.967,2194.74,-13.0029,-872.579,2217.65,55.8493,-865.776,2319.64,-80.3981,-875.805,2222.63,-127.641,-874.992,2340.92
-47.2157,-206.453,2374.46,-50.1259,-379.654,2367.69,-46.9964,-518.179,2370.58,-38.5933,-728.84,2378.1,-16.6827,-694.535,2383.55,110.448,-680.194,2329.44,118.026,-427.657,2238.49,105.63,-629.504,2139,-65.4256,-694.63,2393,-192.822,-701.813,2386.03,-271.416,-450.013,2458.68,-275.093,-265.559,2324.33,40.2125,-207.361,2360.11,40.335,180.68,2332.71,84.9671,516.031,2486.86,51.0573,649.248,2367.52,-126.054,-205.631,2387.39,-128.058,182.347,2409.07,-69.0362,510.759,2581.69,-135.706,635.909,2492.57,-42.2951,-803.466,2351.31,-40.058,-848.258,2201.75,-5.54225,-878.776,2230.65,48.6675,-873.58,2341.14,-72.9981,-877.381,2226.12,-136.093,-869.988,2336.46
-46.4981,-205.936,2377.73,-49.9485,-378.865,2369.52,-47.3861,-517.268,2370.47,-38.8033,-727.788,2373.65,-16.928,-693.623,2379.72,109.735,-678.559,2325.13,117.595,-427.271,2231.69,106.484,-633.134,2141.29,-65.5845,-693.952,2389.31,-193.094,-698.49,2385.67,-271.139,-446.62,2457.48,-281.818,-247.856,2346.36,40.8167,-206.995,2363.34,42.1226,180.752,2338.27,84.9367,515.901,2492.34,53.7562,649.32,2372.8,-125.234,-204.979,2390.71,-127.137,182.58,2411.85,-69.9319,512.636,2580.97,-134.933,638.044,2491.33,-42.5266,-801.769,2345.38,-45.4202,-843.577,2195.15,-9.3051,-873.978,2222.04,49.0634,-869.93,2330.28,-76.8231,-873.723,2220.19,-135.559,-869.607,2332.9
-44.8577,-206.164,2378.81,-48.3434,-379.569,2370.52,-45.8159,-518.35,2372.21,-38.2395,-729.488,2375.71,-16.2192,-695.325,2382.03,112.759,-682.44,2331.47,118.775,-429.295,2240.82,106.908,-635.063,2148.75,-65.1255,-695.417,2391.05,-192.295,-691.893,2376.97,-274.633,-443.258,2457.6,-287.38,-234.215,2365.98,42.9314,-207.31,2365.87,45.1359,181.554,2341.47,86.4402,517.802,2496.04,55.3089,652.227,2376.85,-124.021,-205.127,2390.47,-124.399,183.117,2417.94,-69.5571,514.539,2587.48,-130.513,641.174,2495.89,-41.974,-803.684,2347.39,-45.6869,-843.711,2196.25,-8.42048,-873.652,2222.37,51.3063,-869.575,2330.26,-76.1294,-875.021,2221.32,-133.736,-873.794,2335.08
-44.5795,-206.895,2380.29,-48.0826,-380.399,2372.29,-45.6912,-519.258,2373.43,-38.5189,-730.541,2374.64,-16.4282,-696.474,2381.36,113.122,-684.294,2331.91,120.287,-429.331,2246.17,113.219,-631.637,2146.01,-65.3674,-696.57,2390.34,-192.597,-692.38,2376.4,-275.405,-444.883,2460.44,-297.195,-230.17,2384.73,43.2542,-208.071,2367.35,45.5773,180.947,2342.32,86.4109,517.441,2496.93,55.9572,651.73,2377.27,-123.783,-205.83,2391.95,-124.27,182.707,2418.01,-69.4682,515.194,2585.89,-129.482,641.8,2493.48,-42.3711,-804.455,2345.5,-48.6547,-840.964,2193.48,-10.3979,-870.963,2218.12,51.5325,-868.537,2324.88,-78.1206,-873.332,2218.42,-133.38,-875.671,2333.4
-44.2629,-207.887,2386.78,-48.2896,-381.451,2375.79,-46.2923,-520.505,2375.23,-38.3314,-732.04,2373.48,-16.3478,-697.945,2380.73,114.678,-685.364,2334.87,124.074,-430.258,2248.63,116.7,-632.462,2147.62,-65.3662,-698.347,2389.63,-192.446,-687.253,2376.56,-275.653,-438.916,2458.91,-307.924,-218.607,2405.34,43.8076,-209.164,2374.67,44.293,179.768,2341.4,83.4824,514.522,2501.32,56.2413,649.219,2380.98,-123.68,-206.733,2397.7,-125.116,182.542,2420.29,-69.8114,514.084,2590.98,-130.252,640.958,2498.81,-41.8691,-805.649,2343.26,-52.9627,-839.926,2190.77,-13.4366,-869.824,2213.63,52.2101,-868.215,2318.35,-81.1623,-873.115,2216.23,-132.435,-877.986,2333.15
-43.609,-208.926,2391.1,-48.1601,-382.336,2378.53,-46.6293,-521.366,2377.32,-39.3794,-732.885,2375.41,-17.3854,-698.882,2383,113.933,-687.453,2337.76,124.43,-431.489,2254.4,116.441,-633.287,2152.72,-66.5156,-699.125,2391.22,-193.379,-688.247,2376.24,-276.995,-440.252,2459.04,-317.83,-217.91,2422.64,44.6039,-210.454,2380.24,46.1659,178.384,2346.76,84.2627,512.851,2507.38,57.8381,647.697,2387.08,-123.154,-207.544,2400.89,-124.11,181.662,2423.41,-70.3298,512.753,2595.31,-129.085,639.87,2502.44,-42.7483,-806.43,2345.05,-51.4919,-841.92,2192.72,-12.5991,-871.911,2216.5,51.2453,-869.897,2322.3,-80.3699,-874.672,2217.97,-133.661,-878.157,2334
-43.2261,-209.111,2395.35,-48.1712,-382.512,2380.41,-46.7371,-521.694,2379.07,-39.7102,-733.448,2376.83,-17.6794,-699.445,2384.57,114.173,-689.279,2340.12,124.834,-431.931,2260.16,117.558,-635.387,2161.21,-66.8903,-699.645,2392.63,-193.598,-688.788,2375.3,-277.37,-441.131,2459.93,-329.596,-218.764,2440.74,45.0967,-210.703,2384.61,46.8771,178.621,2351.84,83.3313,514.473,2510.89,58.6405,649.461,2390.08,-122.871,-207.671,2405.04,-124.274,182.016,2426.57,-71.0438,514.38,2597.07,-129.816,641.677,2504.13,-43.0647,-807.02,2346.31,-52.2588,-841.912,2193.7,-13.1319,-871.904,2217.23,51.1661,-870.128,2322.91,-80.9607,-874.91,2218.94,-133.867,-879.093,2335.27
-43.7438,-208.929,2402.5,-49.4406,-382.378,2384.51,-48.7638,-521.812,2380.87,-42.8708,-734.004,2376.46,-20.7555,-700.145,2385,110.454,-692.71,2337.32,125.626,-432.797,2264.86,127.836,-632.96,2158.19,-70.2133,-700.146,2392.14,-197.18,-688.758,2375.09,-278.508,-441.143,2463.96,-332.737,-218.132,2454.74,44.911,-210.866,2393.1,47.0686,179.1,2358.44,84.4419,513.136,2522.82,58.7148,649.345,2403.02,-123.688,-207.178,2410.97,-124.608,183.342,2432.03,-70.091,511.546,2611.67,-129.867,639.851,2520.14,-46.0621,-807.374,2345.02,-52.9073,-846.529,2192.99,-14.0221,-875.858,2217.97,48.7918,-871.067,2324.75,-82.0049,-878.94,2218.74,-136.777,-880.03,2334.57
-43.7514,-208.939,2402.59,-49.4541,-382.387,2384.58,-48.7853,-521.819,2380.91,-42.9109,-734.007,2376.35,-20.7912,-700.156,2384.9,110.421,-692.715,2337.23,125.701,-432.739,2265.02,127.893,-632.857,2158.27,-70.2473,-700.158,2392.05,-197.23,-688.768,2375.12,-278.638,-441.369,2464.52,-332.927,-218.338,2456.18,44.9029,-210.879,2393.19,47.0802,179.091,2358.59,84.4717,513.095,2523.03,58.7534,649.324,2403.25,-123.695,-207.187,2411.06,-124.596,183.328,2432.18,-70.0782,511.496,2611.88,-129.836,639.821,2520.37,-46.1144,-807.354,2344.85,-52.9862,-846.337,2192.77,-14.1087,-875.706,2217.72,48.716,-871.055,2324.5,-82.0922,-878.767,2218.49,-136.854,-879.967,2334.32
-43.7521,-208.944,2402.66,-49.4601,-382.39,2384.65,-48.7964,-521.821,2380.96,-42.9303,-734.007,2376.33,-20.8092,-700.16,2384.9,110.413,-692.717,2337.26,125.762,-432.707,2265.2,127.978,-632.831,2158.46,-70.265,-700.162,2392.05,-197.255,-688.776,2375.18,-278.74,-441.501,2464.84,-333.074,-218.464,2457.01,44.9018,-210.886,2393.27,47.0986,179.086,2358.72,84.5056,513.062,2523.2,58.7972,649.309,2403.45,-123.695,-207.189,2411.13,-124.578,183.321,2432.31,-70.0499,511.456,2612.06,-129.784,639.799,2520.56,-46.1371,-807.343,2344.82,-52.991,-846.246,2192.72,-14.1202,-875.632,2217.65,48.6895,-871.043,2324.44,-82.1037,-878.686,2218.41,-136.882,-879.942,2334.24
-43.4603,-208.275,2415.85,-50.2488,-381.413,2390.53,-50.6121,-521.26,2384.15,-47.5333,-734.146,2375.23,-25.2118,-700.692,2385.4,108.272,-694.493,2342.61,134.773,-433.682,2273,130.837,-638.927,2174.59,-75.0875,-700.106,2390.63,-201.482,-687.184,2367.84,-285.749,-443.034,2466.18,-349.571,-221.638,2473.72,45.7824,-210.862,2409.61,51.2174,180.596,2375.94,82.5823,514.729,2544.44,59.8854,652.675,2424.99,-123.934,-205.939,2421.47,-124.78,186.08,2441.26,-72.9758,513.276,2626.37,-128.205,643.542,2533.62,-50.5392,-807.027,2341.94,-50.9596,-844.681,2188.78,-13.6824,-875.076,2215.33,44.3498,-872.488,2325.37,-81.9193,-876.922,2212.88,-142.286,-878.155,2326.43
-43.3268,-207.401,2417.99,-50.0263,-380.882,2391.75,-50.8094,-521.104,2385.38,-48.3284,-734.567,2376.32,-26.1856,-701.131,2387.36,110.112,-694.814,2353.06,135.132,-434.041,2279.99,131.437,-637.93,2177.42,-76.35,-700.329,2390.79,-200.403,-684.015,2357.68,-290.19,-443.287,2461.5,-353.891,-221.28,2470.88,46.3131,-210.418,2415.05,54.2316,181.968,2380.32,82.0231,513.928,2555.86,65.891,653.229,2436.16,-124.159,-204.677,2420.64,-123.905,188.309,2442.15,-75.256,512.602,2635.15,-128.812,643.919,2542.07,-50.4484,-807.6,2342.78,-46.0142,-841.672,2188.41,-8.75525,-872.044,2215.31,46.4051,-870.957,2327.22,-77.0351,-875.167,2210.96,-140.543,-880.302,2323.07
