1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
-166.307,-338.98,2583.34,-165.873,-521.005,2548.35,-161.337,-668.887,2540.01,-158.849,-894.415,2543.38,-135.89,-858.511,2553.96,0.408649,-811.139,2518.78,76.3786,-541.209,2457.14,70.3862,-351.291,2308.93,-188.95,-857.461,2555.35,-318.362,-816.621,2539.42,-390.269,-534.366,2566.69,-387.12,-317.242,2455.35,-71.5766,-338.953,2584.38,-69.5296,76.1647,2610.41,-69.3162,463.412,2700.14,-73.9462,600.74,2562.29,-251.729,-339.001,2582.41,-263.142,75.788,2603.68,-259.492,459.008,2724.03,-246.304,587.429,2599.91,-159.81,-973.402,2512.35,-182.89,-1070.49,2378.5,-141.436,-1093.17,2412.39,-65.3465,-1052.61,2511.96,-213.411,-1089.73,2418.35,-261.168,-1040.75,2536.04
-164.164,-340.948,2581.77,-164.226,-523.579,2547.73,-160.085,-671.934,2542.09,-155.311,-897.765,2551.47,-132.77,-861.274,2561.33,4.591,-813.979,2528.86,77.0378,-542.104,2468.52,69.3329,-362.675,2307.03,-185.968,-860.742,2562.21,-313.949,-820.256,2535.08,-386.098,-537.585,2564.42,-378.887,-322.574,2448.07,-69.2205,-341.169,2582.79,-66.1263,74.6851,2611.8,-64.6065,462.52,2702.95,-73.8285,599.015,2563.89,-249.779,-340.745,2580.86,-261.165,74.6072,2608.51,-255.169,459.611,2726.07,-242.651,581.699,2595.1,-155.171,-977.729,2522.46,-174.258,-1074.64,2387.39,-132.816,-1096.76,2421.89,-58.9597,-1055.25,2523.12,-205.093,-1094.76,2426.72,-255.777,-1047.34,2544.18
-161.22,-338.995,2578.88,-161.628,-521.388,2548.66,-157.387,-669.083,2544.94,-149.975,-893.735,2554.66,-127.977,-857.141,2564.42,10.0209,-811.328,2536.07,79.4744,-540.018,2476.28,55.8851,-369.226,2308.82,-180.921,-857.237,2565.28,-307.994,-818.924,2534.33,-388.659,-540.017,2563.39,-362.365,-332.249,2439.36,-66.7324,-339.075,2578.08,-63.5268,74.6996,2607.96,-60.737,459.026,2705.34,-70.9705,604.213,2576.86,-246.424,-338.919,2579.59,-259.214,74.652,2602.76,-245.977,455.026,2727.91,-240.407,580.827,2601.23,-148.886,-973.356,2525.93,-164.192,-1067.65,2389.54,-124.68,-1090.81,2425.12,-54.4999,-1052.1,2529.21,-196.699,-1087.68,2427.17,-250.881,-1041.23,2542.68
-157.728,-333.589,2568.1,-159.699,-515.906,2549.82,-156.697,-662.345,2547.25,-147.427,-884.952,2556.46,-125.68,-848.525,2565.66,13.7404,-810.715,2539.38,79.1649,-539.733,2486,41.7258,-379.092,2314.12,-178.118,-849.023,2567.75,-303.95,-812.626,2534.78,-377.872,-533.492,2550.84,-338.599,-327.485,2431.61,-64.1051,-334.376,2565.85,-60.0361,74.9433,2604.77,-66.8737,450.765,2719.38,-46.3228,600.173,2599.88,-242.152,-332.875,2570.12,-247.476,75.7301,2611.63,-225.216,459.842,2709.87,-230.045,573.923,2574.58,-146.417,-963.829,2527.88,-159.854,-1062.43,2396.21,-116.862,-1080.54,2429.81,-45.8459,-1032.66,2527.89,-188.004,-1084.04,2435.77,-239.637,-1039.7,2551.86
-156.946,-332.84,2559.61,-158.55,-516.61,2546.72,-154.077,-663.821,2547.61,-141.935,-887.282,2561.02,-119.999,-850.266,2568.33,18.173,-807.423,2538.93,79.9294,-531.67,2499.21,22.1834,-376.54,2326.11,-172.527,-851.216,2573.23,-299.356,-816.946,2538.84,-372.795,-535.807,2549.29,-326.847,-333.838,2423.11,-63.5215,-332.832,2547.88,-61.6305,76.1342,2608.25,-62.858,454.067,2723.39,-56.4334,599.964,2596.52,-241.191,-332.843,2570.19,-240.465,77.728,2614.51,-196.683,459.283,2723.56,-226.883,594.345,2611.64,-141.603,-967.166,2533.93,-155.64,-1064.4,2400.21,-112.185,-1082.99,2433.47,-40.3364,-1036.13,2532.36,-183.667,-1086.77,2439.81,-235.016,-1044,2557.45
-156.179,-336.053,2554.87,-157.316,-519.617,2544.69,-152.786,-666.511,2546.8,-141.531,-889.482,2561.36,-119.649,-852.573,2568.83,19.8245,-811.743,2544.72,75.0998,-535.337,2504.21,14.2897,-381.52,2331.67,-172.141,-853.35,2572.91,-297.387,-818.748,2534.4,-367.162,-537.236,2543.15,-318.138,-337.44,2415.63,-62.769,-336.067,2544.68,-61.8119,71.8236,2606.5,-63.5402,451.289,2713.52,-64.0505,597.895,2587.91,-240.411,-336.038,2564.05,-235.171,72.5071,2617.86,-193.731,455.781,2718.46,-229.515,586.621,2603.79,-141.013,-969.323,2534.69,-153.635,-1061.09,2397.43,-110.662,-1080.98,2430.36,-40.0171,-1038.18,2531.58,-182.067,-1084.89,2435.75,-234.571,-1046.71,2554.14
-155.08,-343.527,2559.63,-156.697,-527.235,2548.43,-152.388,-674.272,2551.98,-139.589,-897.376,2567.09,-117.951,-860.257,2574.51,19.7107,-817.891,2542.82,74.7307,-539.802,2512.53,8.5457,-381.884,2345.39,-170.501,-861.391,2578.52,-296.075,-827.376,2540.02,-368.208,-545.988,2540.12,-314.908,-348.702,2409.92,-61.4869,-343.776,2550.18,-60.4473,65.8703,2602.79,-64.3218,445.191,2711.87,-61.9506,599.729,2595.83,-239.478,-343.3,2568.14,-232.693,64.8643,2627.87,-195.997,451.358,2719.35,-229.201,588.514,2611.16,-138.475,-977.362,2540.57,-156.192,-1059.28,2397.54,-111.239,-1080.59,2426.86,-36.3986,-1043.66,2527.56,-182.288,-1086.44,2435.36,-229.63,-1058.07,2558.75
-155.223,-347.402,2562.57,-156.5,-531.401,2549.75,-151.728,-678.715,2554.15,-139.523,-902.291,2569.83,-117.72,-865.137,2577.14,20.6095,-828.995,2539.7,79.0275,-549.926,2521.46,6.31332,-385.05,2363.26,-170.379,-866.111,2581.24,-296.025,-833.131,2541.09,-369.356,-551.416,2542.55,-308.444,-358.182,2408.7,-61.3981,-347.417,2553.42,-60.4112,63.6063,2602.07,-63.8141,445.591,2704.73,-65.0401,602.337,2590.96,-239.83,-347.386,2570.81,-233.248,60.8859,2635.69,-200.256,449.717,2722.26,-234.984,585.389,2612.07,-138.679,-982.517,2543.46,-155.177,-1054.85,2394.81,-110.887,-1078.69,2423.42,-37.0525,-1049.39,2527.67,-182.285,-1084.11,2430.45,-231.345,-1063.14,2554.96
-152.783,-351.082,2563.06,-153.734,-534.89,2551.56,-149.278,-682.01,2555.32,-136.827,-905.342,2569.38,-115.264,-868.256,2577.33,21.5012,-829.998,2537.22,80.6688,-551.27,2523.44,4.14003,-384.902,2369.19,-167.901,-869.377,2580.56,-294.093,-835.915,2543.33,-370.676,-555.518,2544.15,-307.771,-363.564,2410.05,-58.8728,-351.167,2556.66,-59.5546,59.1232,2606.2,-65.4962,442.134,2702.43,-62.5203,599.556,2590.14,-237.466,-351.001,2568.83,-232.242,55.4847,2640.71,-205.428,444.845,2724.21,-228.445,580.005,2610.8,-135.372,-985.231,2542.42,-150.226,-1061.54,2395.89,-106.491,-1084.72,2425.69,-34.0071,-1052.84,2529.89,-177.892,-1089.63,2431.92,-228.409,-1064.98,2554.94
-152.067,-350.947,2563.07,-153.378,-534.24,2551.35,-148.972,-680.979,2554.35,-134.786,-903.7,2566.68,-113.297,-866.625,2574.23,22.4462,-831.139,2529.8,83.5741,-553.431,2520.79,6.63246,-379.396,2376.54,-165.672,-868.096,2578.91,-291.945,-835.886,2542.19,-371.096,-557.05,2546.24,-303.766,-367.705,2411.76,-58.5817,-351.071,2554.55,-59.7781,57.2629,2610.5,-66.1172,438.371,2709.82,-60.6303,599.891,2604.56,-236.366,-350.832,2570.76,-228.791,53.954,2645.55,-201.933,443.317,2723.68,-221.306,577.486,2609.18,-133.595,-983.203,2539.29,-153.047,-1059.04,2393.56,-107.443,-1081.02,2421.08,-31.3107,-1047.63,2521.69,-178.112,-1088,2430.58,-223.377,-1065.44,2555.63
