1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
-95.4652,-203.222,1936.69,-107.682,-372.072,1939.66,-108.859,-507.128,1930.66,-103.103,-713.092,1930.86,-90.0513,-680.281,1949.89,31.5038,-663.728,2007.82,85.2411,-434.757,2123.87,114.692,-411.988,1906.92,-133.342,-680.037,1928.04,-226.068,-687.269,1844.81,-227.227,-428.485,1778.18,-7.35056,-436.542,1742.45,-15.4173,-208.443,1969.15,0.915917,165.918,2031.93,-2.92097,506.801,2156.95,71.7563,635.445,2059.56,-167.647,-198.511,1907.42,-183.329,179.293,1940,-226.918,526.056,2051.76,-206.637,649.091,1945.88,-88.6192,-784.447,1904.24,-45.7614,-825.825,1763.85,-17.196,-852.338,1799.95,6.52158,-843.202,1917.55,-79.7015,-857.762,1779.32,-166.523,-858.38,1868.33
-95.7753,-203.674,1939.58,-107.256,-372.918,1942.8,-108.182,-508.246,1933.67,-102.022,-714.621,1933.45,-88.2556,-681.734,1952.01,36.3443,-668.421,2004.73,100.458,-438.685,2115.07,108.222,-407.441,1896.86,-132.475,-681.554,1931.86,-229.138,-689.759,1852.93,-230.302,-430.716,1785.12,-10.2612,-439.324,1747.71,-14.5504,-208.615,1969.54,2.62772,167.374,2026.85,-2.2383,506.293,2159.12,73.633,634.847,2061.87,-169.019,-199.214,1912.57,-182.807,179.852,1940.02,-227.187,526.344,2054.74,-209.027,649.42,1948.01,-88.4511,-786.073,1906.15,-49.0792,-826.686,1764.19,-20.1239,-854.068,1799.48,6.22154,-846.529,1916.88,-83.2495,-858.331,1780.06,-168.378,-858.575,1871.05
-95.4807,-203.985,1942.79,-105.808,-373.366,1947.23,-106.309,-508.797,1938.56,-100.493,-715.291,1938.79,-85.8663,-682.348,1956.62,40.5651,-662.082,2002.51,106.053,-433.961,2115.69,90.6312,-404.546,1897.52,-130.949,-682.158,1938.42,-234.47,-695.619,1869.43,-246.21,-438.619,1794.65,-28.3065,-447.179,1745.78,-12.8922,-208.334,1969.01,4.81243,168.381,2022.6,2.7531,506.33,2157.92,74.1313,634.675,2056.89,-169.954,-200.061,1919.15,-182.204,179.743,1938.79,-227.424,525.267,2056.67,-215.989,647.438,1947.86,-88.2395,-786.896,1911.16,-55.9887,-824.073,1766.4,-27.2999,-854.247,1799.61,3.47214,-852.544,1916.23,-91.2305,-854.514,1782.36,-173.095,-853.836,1876.38
-99.1327,-206.897,1941.23,-109.653,-376.582,1947.39,-110.962,-512.352,1939.51,-105.094,-719.275,1942.33,-88.992,-686.013,1958.41,41.8204,-671.952,1994.08,81.9975,-412.5,2016.63,72.5957,-401.42,1795.94,-135.546,-686.047,1944.03,-243.511,-702.504,1882.4,-270.41,-446.011,1807.71,-56.0328,-459.636,1744.32,-15.0229,-211.329,1962.81,5.95938,165.685,2018.95,12.5753,505.068,2152.66,80.5112,633.276,2048.45,-174.978,-202.898,1921.76,-187.187,177.58,1944.22,-224.854,524.462,2063.27,-218.244,647.018,1953.95,-95.1708,-791.452,1914.77,-69.4894,-829.679,1768.63,-37.4874,-857.979,1800.62,-0.122327,-852.83,1915.47,-102.357,-861.504,1787.09,-178.812,-862.987,1885.89
-100.18,-210.468,1943.21,-110.335,-382.072,1949.39,-112.33,-519.453,1943.59,-104.395,-728.549,1949.42,-87.9518,-694.531,1964.69,46.5894,-681.905,1991.83,89.7139,-435.844,2084.5,65.7836,-442.957,1862.27,-135.429,-695.2,1951.55,-247.494,-711.299,1894.45,-278.01,-451.468,1821.92,-65.3131,-468.4,1746.04,-14.273,-214.898,1961.36,8.94179,166.927,2012.97,18.439,504.827,2160.67,82.679,635.405,2053.66,-177.646,-206.471,1926.84,-189.677,178.073,1952.37,-224.085,526.684,2079.83,-222.323,651.014,1969.57,-94.5145,-801.859,1922.38,-76.1787,-830.968,1771.32,-42.7252,-862.011,1800.12,0.622187,-864.893,1914.37,-108.939,-863.938,1789.43,-181.404,-871.165,1892.66
-100.226,-210.575,1943.47,-110.417,-382.203,1949.69,-112.469,-519.61,1944.03,-104.602,-728.732,1950.22,-88.1045,-694.689,1965.38,46.6001,-681.935,1991.76,89.6672,-435.133,2082.58,64.3216,-444.293,1860.54,-135.622,-695.361,1952.36,-247.973,-711.566,1895.81,-278.943,-451.683,1823.5,-66.5257,-468.832,1746.79,-14.2985,-215.021,1961.59,9.10477,166.862,2013.13,18.8898,504.796,2160.88,83.1463,635.38,2053.84,-177.71,-206.563,1927.13,-189.737,178.028,1952.88,-224.123,526.563,2080.72,-222.506,651.017,1970.56,-94.8188,-802.105,1923.28,-77.0459,-831.765,1772.23,-43.499,-862.728,1801.02,0.269628,-865.228,1915.14,-109.763,-864.658,1790.58,-181.866,-871.48,1894.11
-106.705,-215.378,1943.69,-116.489,-389.091,1952.55,-119.363,-528.284,1948.74,-105.944,-739.598,1959.32,-88.175,-704.398,1971.5,50.551,-704.956,1987.03,81.906,-457.797,2090.7,42.9319,-439.301,1868.36,-137.561,-706.354,1964.66,-257.205,-726.242,1922.45,-304.457,-462.225,1861.94,-104.568,-488.207,1752.52,-18.2375,-219.901,1952.68,13.2129,167.793,1991.79,43.5155,503.078,2153.8,98.8959,634.723,2039.48,-186.481,-211.296,1935.57,-200.174,176.886,1975.85,-221.778,529.299,2109.54,-232.638,655.064,1998.21,-97.9722,-814.436,1932.88,-104.224,-844.176,1778.94,-64.6846,-874.053,1801.99,-1.86919,-874.458,1908.66,-132.476,-878.733,1802.61,-186.888,-888.259,1918.01
-110.372,-217.386,1943.53,-119.782,-391.966,1952.83,-122.835,-531.858,1949.37,-107.853,-744.034,1961.64,-89.4154,-708.456,1972.34,50.7834,-710.699,1976.8,97.0937,-467.834,2088.23,20.1134,-457.341,1874.29,-139.369,-710.67,1968.57,-261.488,-735.445,1934.97,-333.412,-475.897,1873.2,-140.798,-510.2,1751.34,-21.1515,-221.923,1948.64,13.1622,167.638,1986.24,53.3885,503.364,2149.47,102.284,636.075,2032.01,-190.826,-213.291,1938.92,-205.411,175.859,1987.56,-222.375,530.381,2121.66,-239.751,657.032,2010.89,-101.198,-819.53,1935.51,-116.76,-852.455,1782.08,-75.5176,-881.852,1803.34,-5.95508,-879.897,1906.47,-143.454,-886.835,1808.22,-190.893,-894.381,1927.49
-110.489,-217.451,1943.81,-119.911,-392.047,1953.1,-122.982,-531.954,1949.74,-107.995,-744.139,1962.21,-89.5139,-708.548,1972.81,50.7355,-710.754,1975.9,98.4505,-466.604,2083.94,19.0435,-460.774,1870.68,-139.485,-710.757,1969.21,-261.847,-735.666,1936.56,-334.676,-476.141,1875.64,-142.995,-510.103,1752.18,-21.2582,-221.996,1948.9,13.1084,167.586,1986.62,53.4208,503.214,2150.1,102.282,636.027,2032.72,-190.951,-213.349,1939.23,-205.563,175.791,1988.24,-222.565,530.138,2122.89,-240.065,656.959,2012.32,-101.44,-819.674,1936.15,-117.568,-852.756,1782.8,-76.2648,-882.159,1803.95,-6.32918,-880.137,1906.83,-144.193,-887.095,1809.08,-191.218,-894.485,1928.53
-118.165,-217.776,1944.8,-124.899,-393.792,1956.85,-126.843,-534.909,1954.59,-108.759,-748.619,1967.37,-89.4123,-712.498,1975.76,51.905,-716.543,1970.56,105.315,-451.817,2013.66,9.28291,-464.674,1805.58,-139.885,-715.125,1977.39,-266.594,-742.065,1964.85,-347.387,-482.52,1903.57,-168.388,-510.799,1758.01,-28.0614,-221.445,1941.56,7.37459,171.413,1978.57,61.9296,506.361,2146.48,100.093,641.834,2025.81,-199.416,-214.464,1947.72,-213.889,176.139,2009.73,-220.327,529.949,2155.23,-255.811,658.448,2048.81,-104.281,-824.978,1941.21,-129.09,-852.669,1786.59,-86.5574,-883.269,1804.56,-10.533,-885.314,1904.34,-154.706,-888.092,1813.25,-195.607,-899.64,1935.75
