1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
-261.041,-211.552,1849.83,-244.875,-381.421,1842.72,-248.454,-517.269,1855.91,-252.007,-723.163,1883.99,-246.048,-687.726,1902.58,-141.915,-665.436,1988.52,-53.6065,-420.458,2035.08,51.7821,-360.935,1848.94,-277.494,-690.775,1865.24,-332.735,-678.353,1752.8,-368.161,-443.198,1625.91,-170.888,-380.458,1538.17,-205.631,-209.102,1917.23,-192.536,173.621,1902.45,-280.99,526.489,1944.89,-156.94,644.756,1892.11,-311.007,-213.759,1789.06,-265.5,162.171,1732.87,-339.958,520.932,1785.06,-245.057,634.853,1712.67,-231.09,-797.869,1874.18,-122.84,-856.636,1782.04,-114.266,-872.443,1832.51,-151.379,-839.846,1943.36,-158.98,-890.216,1786.44,-279.031,-887.85,1822.68
-259.02,-214.038,1850.02,-243.492,-384.221,1844.18,-246.526,-520.225,1857.59,-248.48,-726.189,1887.12,-242.692,-690.542,1905.47,-138.652,-668.039,1991.73,-55.9055,-420.706,2037.84,52.4834,-363.501,1852.38,-274.309,-694.076,1868.23,-330.216,-682.644,1755.85,-363.971,-445.591,1631.38,-167.328,-382.02,1542.14,-203.399,-211.273,1917.37,-190.732,171.845,1900.66,-282.421,524.313,1943.33,-157.87,642.958,1891.86,-309.175,-216.528,1789.29,-264.308,159.792,1732.09,-339.24,519.194,1782.3,-243.918,633.038,1709.89,-227.041,-800.898,1877.72,-119.852,-862.45,1785.85,-111.337,-877.79,1836.54,-147.637,-843.269,1947.24,-156.515,-895.473,1790.77,-276.541,-890.879,1827.4
-257.713,-214.208,1849.42,-242.44,-384.357,1843.92,-245.501,-520.286,1857.52,-247.744,-726.049,1887.85,-241.856,-690.355,1906.03,-137.423,-668.79,1991.97,-56.7549,-421.039,2038.92,51.3951,-363.608,1853.5,-273.55,-693.976,1868.9,-328.276,-684.84,1755.78,-365.133,-446.07,1635.79,-166.996,-382.891,1549.86,-201.951,-211.372,1916.6,-191.595,171.698,1900.7,-283.551,523.943,1943.39,-158.66,642.701,1893.27,-307.995,-216.763,1788.83,-263.639,159.538,1732.13,-338.629,518.915,1781.34,-243.002,632.833,1709.6,-226.464,-800.801,1878.69,-118.38,-863.648,1788.87,-110.286,-878.097,1839.87,-147.626,-841.788,1949.59,-155.002,-896.65,1794.03,-275.31,-891.7,1829.5
-253.712,-214.365,1848.9,-239.817,-384.469,1844.43,-243.233,-520.212,1858.28,-246.811,-725.704,1888.7,-240.875,-690.068,1906.89,-136.945,-665.701,1992.44,-59.7047,-419.478,2050.26,47.8862,-369.177,1862.75,-272.27,-693.545,1869.56,-326.918,-686.161,1756.43,-366.015,-446.691,1639.25,-166.452,-385.777,1555.68,-197.853,-211.562,1915.87,-193.735,171.311,1903.04,-281.729,524.315,1944.27,-158.143,642.696,1890.85,-304.082,-216.889,1788.5,-261.92,159.49,1733.57,-336.13,518.815,1781.19,-239.795,632.828,1711,-225.888,-800.493,1879.78,-114.604,-866.89,1796.99,-109.041,-879.924,1848.64,-150.952,-840.144,1955.32,-151.749,-899.331,1801.37,-273.367,-892.188,1831.02
-250.795,-214.199,1852.48,-239.572,-384.206,1851.14,-242.299,-519.704,1864.8,-244.095,-725.108,1893.02,-238.822,-689.673,1911.62,-133.969,-667.411,1996.17,-69.0087,-418.334,2054.4,56.8614,-387.514,1874.76,-269.567,-693.091,1873.88,-321.358,-688.615,1759.54,-371.832,-449.793,1646.73,-169.389,-403.643,1561.87,-195.852,-211.102,1919.97,-198.648,171.043,1908.43,-282.835,524.705,1945.11,-159.615,642.604,1891.01,-300.338,-216.989,1791.62,-262.736,159.248,1737.83,-336.398,518.471,1781.02,-240.334,632.099,1710.61,-222.282,-799.422,1883.67,-107.996,-864.46,1804.55,-103.373,-876.646,1856.39,-148.464,-836.386,1961.29,-144.481,-897.543,1808.53,-266.626,-892.557,1835.23
-248.756,-212.9,1852.35,-237.755,-382.681,1852.05,-240.734,-517.924,1866.22,-242.717,-722.906,1895.29,-237.774,-687.432,1913.78,-134.169,-664.079,1999.25,-74.2701,-414.729,2059.97,61.0656,-402.267,1885.46,-267.896,-691.052,1875.65,-319.562,-688.591,1761.39,-372.731,-449.894,1650.49,-170.312,-414.088,1561.53,-194.955,-209.535,1920.58,-196.509,171.992,1906.76,-285.071,524.058,1943.25,-162.225,642.055,1889.36,-297.271,-215.931,1790.83,-259.789,159.679,1736.46,-336.562,517.789,1778.94,-239.913,631.309,1709.72,-220.709,-797.128,1886.61,-104.415,-860.511,1809.54,-101.045,-873.431,1861.22,-148.815,-834.937,1965.39,-140.812,-893.724,1812.11,-263.426,-889.548,1835.79
-251.421,-213.271,1856.72,-237.361,-382.862,1855.63,-239.274,-518.173,1869.64,-240.078,-723.382,1897.48,-235.797,-687.971,1916.27,-132.508,-664.915,2002.26,-68.3364,-415.809,2059.79,66.7711,-409.591,1884.71,-265.146,-691.617,1877.53,-316.308,-688.648,1763.03,-371.142,-450.312,1652.01,-167.729,-430.44,1560.24,-199.386,-209.405,1926.31,-191.675,171.847,1906.03,-286.591,522.528,1940.67,-162.083,640.216,1889.88,-298.343,-216.755,1793.97,-252.408,157.131,1733.9,-335.542,513.743,1777.72,-238.055,627.049,1709.24,-217.269,-797.38,1888.8,-98.0205,-861.875,1817.29,-97.1858,-874.762,1869.09,-149.458,-835.721,1970.91,-134.794,-894.776,1818.19,-258.369,-889.512,1836.1
-250.487,-213.485,1852.31,-237.167,-383.062,1852.53,-239.179,-518.205,1867.5,-239.628,-722.945,1897.98,-235.021,-687.315,1916.23,-131.331,-664.909,2001.8,-64.8456,-416.905,2060.9,69.9451,-421.627,1885.66,-264.995,-691.435,1878.04,-317.274,-689.136,1764.1,-372.958,-450.539,1654.37,-168.042,-442.873,1564.38,-197.62,-209.245,1921.2,-183.293,171.22,1894.14,-282.265,520.336,1931.39,-157.456,638.133,1881.89,-298.159,-217.306,1790.2,-251.296,155.719,1726.69,-335.38,512.003,1769.95,-238.98,624.62,1699.02,-217.016,-797.032,1889.88,-98.0425,-860.549,1817.19,-96.703,-873.602,1868.92,-148.333,-835.234,1971.25,-134.597,-893.655,1818.28,-257.992,-889.182,1837.22
-251.117,-213.505,1854.69,-237.352,-383.53,1854.63,-238.541,-519.031,1869.96,-238.201,-724.201,1901.52,-232.885,-688.39,1919.47,-128.963,-668.414,2005.98,-60.2308,-419.708,2062.85,76.563,-432.252,1888.75,-264.286,-692.658,1882.29,-318.235,-691.552,1768.71,-374.934,-452.512,1658.6,-171.074,-454.033,1564.41,-195.484,-209.025,1921.67,-170.01,171.231,1885.97,-281.385,516.652,1931.81,-154.285,633.997,1885.32,-301.283,-217.541,1794.3,-242.104,152.84,1720.01,-333.159,507.588,1770.15,-237.419,619.108,1695.6,-215.93,-798.572,1892.96,-98.8133,-859.774,1814.58,-94.9047,-872.984,1866.29,-142.76,-835.795,1971.27,-134.751,-893.669,1817.18,-257.586,-891.6,1841.7
-254.67,-213.861,1861.02,-235.029,-383.814,1856.77,-235.808,-519.784,1871.93,-235.025,-725.685,1903.18,-229.945,-689.776,1921.3,-126.611,-668.161,2008.82,-55.3505,-419.579,2067.1,83.9021,-441.783,1895.01,-261.154,-694.085,1883.75,-317.199,-695.502,1770.74,-378.906,-456.722,1660.61,-174.813,-463.532,1565.42,-199.872,-209.231,1929.04,-157.528,170.403,1889.56,-277.268,514.463,1934.05,-144.976,630.783,1898.52,-304.083,-218.033,1799.69,-223.797,147.254,1714.39,-323.003,500.082,1771.07,-226.283,610.366,1694.78,-212.373,-800.206,1894.61,-94.1827,-859.732,1815.57,-90.6666,-874.142,1867.17,-139.563,-839.243,1972.9,-130.223,-893.817,1817.12,-253.654,-892.394,1840.77
