1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
569.307,-200.15,1716.15,561.168,-365.724,1705.34,561.442,-498.018,1693.65,550.391,-699.858,1696.49,564.817,-669.071,1676.67,536.094,-635.367,1551.13,562.738,-384.959,1498.22,366.965,-334.817,1574.39,559.715,-666.678,1723.91,542.934,-661.517,1845.1,589.961,-440.525,1978.12,404.514,-327.229,1953.51,579.637,-195.166,1632.02,538.49,175.009,1647.56,606.595,523.63,1674.91,474.085,635.937,1691.02,559.992,-204.641,1792.01,517.371,163.952,1823.45,633.369,504.508,1836.61,520.941,614.379,1868.99,517.766,-768.558,1695.17,387.78,-826.875,1649.44,426.665,-859.931,1638.87,544.47,-855.661,1632.66,396.616,-843.354,1693.84,468.926,-809.621,1786.13
573.621,-196.772,1711.87,556.557,-361.877,1699.58,555.462,-494.388,1687.58,547.93,-696.765,1690.76,562.333,-665.719,1671.19,534.518,-630.422,1545.62,537.661,-378.222,1492.25,344.608,-342.147,1583.07,555.971,-663.289,1718.37,543.301,-662.98,1840.4,594.701,-452.245,1988.56,405.874,-345.318,1958.17,585.752,-191.769,1627.83,530.513,177.109,1646.92,600.219,526.205,1672.87,467.981,638.313,1695.01,562.682,-201.281,1787.66,510.404,166.692,1820.06,639.977,502.896,1836.56,530.034,611.771,1880.33,516.521,-766.171,1688.82,387.039,-820.46,1636.28,425.572,-854.435,1626.93,543.83,-853.183,1626.08,393.442,-837.851,1680.85,462.473,-807.343,1777
567.635,-192.663,1709.82,553.666,-358.142,1694.76,552.924,-490.687,1680.54,542.62,-693.313,1676.99,557.362,-661.766,1658.34,532.407,-625.211,1532.27,516.807,-371.259,1487.81,323.43,-351.949,1583.87,551.295,-660.833,1705.7,530.616,-655.853,1826.76,592.487,-459.46,1990.66,397.329,-363.567,1960.5,582.104,-186.265,1626.07,520.494,182.388,1643.58,600.838,528.612,1682.95,466.517,640.626,1691.32,554.587,-198.429,1785.33,483.167,167.112,1816.72,609.934,504.17,1846.76,494.068,614.156,1867.53,510.192,-762.313,1672.91,376.264,-810.075,1624.55,413.549,-843.476,1609.35,531.698,-843.402,1600.37,385.413,-831.731,1666.8,461.503,-811.198,1760.53
567.151,-189.424,1708.14,553.674,-353.908,1691.78,553.12,-485.608,1676.51,541.344,-687.043,1672.48,556.141,-655.727,1653.94,527.814,-619.423,1529.28,510.322,-368.57,1476.78,320.941,-344.095,1576.89,550.366,-654.883,1701.08,532.242,-649.179,1821.84,596.351,-450.697,1979.97,395.666,-366.884,1960.72,581.534,-182.325,1624.91,519.674,184.204,1642.89,599.759,527.8,1687.83,465.851,639.086,1691.3,554.18,-195.823,1783.19,476.975,166.201,1817.44,600.411,502.261,1848.97,484.452,611.124,1868.33,508.558,-755.414,1668.41,376.885,-798.579,1612.63,413.439,-833.63,1600.7,531.177,-838.552,1599.55,382.313,-819.47,1655.61,452.556,-799.945,1753.17
581.439,-186.708,1713.08,553.347,-349.84,1693.15,552.942,-481.964,1675.55,538.074,-684.221,1669.42,552.815,-652.716,1650.7,516.183,-608.041,1530.25,506.336,-355.574,1476.77,312.964,-328.386,1570.86,548.495,-652.384,1698.26,545.436,-644.509,1820.87,603.848,-421.859,1948.38,391.895,-368,1967.22,591.155,-178.092,1628.86,498.06,184.097,1640.16,590.984,525.13,1694.07,454.588,634.868,1691.68,572.678,-194.474,1789.03,445.167,153.244,1839.09,582.03,486.54,1866.13,464.654,592.732,1896.02,504.017,-752.432,1665.52,371.538,-790.729,1606.07,407.662,-826.339,1593.3,525.892,-833.947,1593.6,375.893,-813.403,1648.56,445.491,-798.96,1748.26
592.658,-182.857,1696.46,566.516,-341.282,1673.3,552.486,-468.373,1651.59,520.319,-662.876,1641.18,536.143,-632.992,1622.91,495.413,-590.902,1506.87,447.008,-345.688,1480.96,270.276,-284.059,1578.17,534.906,-633.839,1669.35,528.683,-615.066,1787.29,592.612,-391.582,1894.64,415.228,-272.632,1895.43,600.605,-172.205,1614.62,491.196,174.57,1631.89,572.323,507.655,1691.14,452.171,628.338,1695.52,585.493,-192.459,1770.26,398.398,100.957,1875.8,508.493,434.492,1891.02,377.43,517.688,1912.62,481.267,-725.969,1637.75,358.359,-772.631,1573.97,395.178,-807.234,1567.86,509.954,-811.046,1577.91,359.73,-790.413,1617.51,419.025,-764.893,1717.65
598.744,-184.712,1698.25,567.898,-342.52,1670.72,552.387,-469.679,1646.25,515.487,-664.204,1631.81,533.472,-634.485,1614.87,487.147,-583.613,1503.73,433.855,-337.225,1486.31,257.75,-267.764,1581.92,528.925,-635.624,1661.36,515.511,-627.004,1780.55,569.612,-405.117,1899.41,408.572,-263.243,1891.51,612.73,-173.248,1616.86,491.821,171.986,1630.94,568.514,506.892,1696.88,451.728,631.381,1711.3,586.133,-195.047,1771.65,334.565,49.3469,1875.09,436.897,386.174,1907.59,317.376,487.878,1922.12,474.827,-726.496,1625.05,354.574,-777.333,1557.64,392.244,-811.815,1554.26,507.181,-813.709,1569.2,354.36,-793.643,1602.05,409.451,-763.638,1704.12
602.701,-188.068,1695.78,572.468,-345.943,1666.65,554.469,-472.612,1640.43,510.418,-665.726,1623.49,529.29,-636.369,1606.77,481.343,-583.286,1497.15,432.943,-335.294,1483.48,258.275,-268.907,1584.42,525.218,-638.061,1653.35,508.893,-627.331,1772.18,542.287,-404.046,1896.69,393.841,-248.822,1885.59,616.07,-175.597,1614.31,507.607,173.86,1636.53,568.645,512.517,1702.26,447.145,633.271,1711.36,590.646,-199.31,1769.24,332.261,37.18,1876.01,384.901,384.066,1923.22,252.806,469.637,1934.98,467.423,-726.506,1616.27,348.111,-780.891,1549.52,386.487,-814.754,1546.81,501.573,-814.2,1561.98,348.125,-796.424,1594.27,402.527,-763.508,1696.01
599.367,-193.348,1694.51,572.512,-352.893,1666.2,553.801,-480.229,1640.19,505.718,-672.967,1618.05,525.24,-643.385,1602,481.779,-592.357,1488.74,440.479,-341.831,1472.77,263.314,-288.521,1579.38,521.178,-646.26,1648.78,501.11,-641.924,1768.1,550.345,-425.075,1901.32,391.471,-279.086,1887.09,612.255,-180.966,1612.49,514.873,173.556,1638.35,569.538,515.64,1702.05,446.637,636.389,1709.87,587.744,-204.51,1768.47,333,38.2387,1876.75,343.794,390.083,1929.47,200.063,454.923,1947.29,461.3,-733.009,1609.25,339.768,-779.796,1539.06,377.494,-814.48,1533.67,493.243,-817.817,1548.25,339.581,-798.611,1582.82,395.485,-774.305,1686.9
601.448,-198.541,1695.27,571.857,-357.633,1664.31,553.012,-484.986,1636.49,503.538,-677.968,1613.96,523.437,-648.436,1597.99,485.088,-599.541,1481.51,462.112,-346.899,1453.77,283.595,-316.412,1568.14,519.037,-651.29,1644.88,500.445,-636.549,1763.99,560.552,-421.798,1897.71,401.868,-275.249,1878,615.901,-185.296,1613.38,522.388,171.64,1636.41,571.753,515.013,1703.44,446.111,633.884,1699.66,588.414,-210.48,1769.11,351.859,53.7789,1872.04,290.468,398.492,1941.89,139.355,443.455,1963.78,458.609,-737.874,1604.83,335.047,-780.704,1534.7,372.385,-815.685,1527.36,488.662,-820.893,1539.94,335.336,-801.241,1577.84,393.355,-781.507,1682.17
