1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
20.5186,-314.506,2420.04,7.30249,-497.903,2393.03,2.7539,-645.184,2374.01,-2.34573,-868.238,2337.03,24.3812,-833.723,2342.75,137.483,-792.471,2255.1,88.1041,-508.874,2255.58,-83.0838,-339.89,2278.23,-22.9816,-835.021,2367,-150.774,-801.147,2402.9,-190.54,-533.029,2514.99,-169.033,-345.312,2359.55,105.915,-314.537,2378.45,118.003,101.653,2401.93,150.723,495.09,2456.5,66.6651,640.795,2357.57,-56.4873,-314.474,2457.54,-24.3824,93.4637,2535.59,38.3331,481.439,2623.59,-53.5196,619.226,2554.19,-19.6543,-940.877,2296.23,-70.615,-980.458,2141.77,-22.7449,-1010.92,2155.2,72.9423,-1005.58,2246.06,-91.9988,-1016.21,2175.96,-113.802,-1020.75,2310.62
19.6791,-314.818,2422.99,6.86544,-498.22,2396.45,2.64032,-645.479,2377.75,-3.02558,-868.657,2342.29,23.776,-834.169,2347.65,134.695,-793.557,2257.09,90.9554,-509.177,2256.36,-81.3436,-342.333,2284.53,-23.4422,-835.221,2372.14,-150.845,-801.972,2409.72,-186.688,-533.937,2522.94,-170.712,-346.606,2366.56,104.795,-314.68,2380.94,115.945,101.359,2403.97,147.004,495.084,2455.97,61.4378,640.471,2358.06,-57.0738,-314.94,2460.91,-24.4066,92.7165,2539.14,38.3595,480.732,2626.02,-57.2244,617.893,2560.77,-20.6569,-941.502,2302.09,-71.3686,-984.755,2148.63,-23.9179,-1015.33,2163.1,71.3886,-1008.54,2254.17,-93.2802,-1019.3,2183.68,-115.694,-1019.87,2318.24
19.8611,-315.434,2426.21,7.21716,-499.303,2401.15,3.08643,-646.907,2383.65,-3.37349,-870.811,2351.14,23.5848,-836.322,2356.17,133.349,-795.98,2263.78,85.5756,-511.879,2261.2,-85.9335,-344.163,2291.63,-23.8228,-836.844,2380.46,-152.207,-804.835,2416.39,-186.933,-536.095,2529.29,-171.439,-346.751,2374.8,105.49,-315.697,2384.92,118.963,100.834,2407.68,151.869,494.943,2459.62,67.2692,640.303,2360.33,-57.3545,-315.194,2463.43,-24.1323,93.1598,2540.68,39.6975,481.415,2628.15,-54.0589,618.991,2560.52,-21.1391,-944.212,2311.78,-69.1071,-989.172,2157.69,-22.4352,-1020.3,2173.75,70.9985,-1013.54,2266.99,-92.3929,-1022.85,2192.81,-117.896,-1020.91,2326.99
19.2983,-315.139,2430.5,6.06733,-499.218,2406.47,1.03917,-646.861,2388.76,-5.06915,-870.842,2355.75,21.8446,-836.215,2360.28,132.96,-798.409,2268.28,84.4941,-514.258,2264.61,-85.8569,-344.878,2293.47,-25.0334,-837.034,2385.64,-152.408,-806.507,2426.44,-187.427,-536.89,2537.61,-174.141,-348.673,2381.31,104.18,-315.637,2387.58,118.456,101.23,2408.32,152.454,495.768,2458.14,68.5303,640.29,2356.83,-57.2438,-314.688,2469.21,-22.4535,94.027,2545.23,37.8661,484.746,2625.02,-55.6183,621.471,2555.04,-23.3675,-944.269,2316.57,-76.507,-995.102,2165.93,-29.2075,-1025.57,2181.55,67.4068,-1015.18,2271.26,-98.5074,-1027.47,2203.09,-119.417,-1020.5,2337.98
18.4072,-315.64,2431.79,5.20052,-499.94,2408.01,0.252572,-647.762,2390.53,-5.41913,-872.086,2358.24,21.4498,-837.339,2362.54,132.942,-799.445,2270.79,83.9031,-515.102,2267.06,-86.2562,-345.813,2299.38,-25.3554,-838.201,2388.14,-152.403,-809.114,2431.4,-187.706,-540.371,2545.33,-174.874,-350.331,2390.82,103.019,-316.07,2388.13,118.178,101.109,2410.25,149.852,496.784,2455.56,62.0588,641.412,2357.36,-57.8915,-315.249,2471.16,-21.3239,93.569,2548.05,39.5654,484.853,2626.66,-55.5542,621.662,2558.62,-23.7204,-945.758,2319.34,-81.7104,-1000.49,2171.7,-32.7042,-1029.15,2185.59,67.4448,-1014.25,2270.87,-100.952,-1033.1,2210.24,-116.156,-1024.96,2345.96
17.0584,-316.25,2434.69,4.15617,-501.52,2413.46,-0.426306,-650.102,2398.14,-7.20104,-875.738,2370.06,19.9173,-840.89,2373.41,129.049,-802.398,2278.32,83.04,-516.566,2273.96,-87.4696,-346.679,2307.45,-26.7587,-841.11,2399.63,-154.935,-812.486,2441.33,-186.857,-541.171,2552.71,-175.847,-351.296,2396.55,101.57,-317.029,2390.14,119.71,101.483,2411.71,154.092,498.415,2456.01,65.6087,643.503,2357.78,-59.1493,-315.543,2474.86,-18.8168,94.3757,2551.73,44.5718,487.022,2628.6,-51.2167,624.457,2561.14,-26.2373,-950.32,2332.64,-82.9346,-1006.52,2184.4,-34.9829,-1036.47,2199.99,64.0796,-1022.81,2287.42,-104.062,-1037.82,2223.29,-121.948,-1026.34,2358.92
17.2764,-317.072,2439.77,3.56651,-502.058,2418.16,-1.11644,-650.559,2403.52,-7.67135,-876.343,2378.54,19.3899,-841.468,2381.47,129.86,-804.996,2287.36,81.0925,-519.999,2278.88,-88.1305,-348.397,2308.18,-27.2989,-841.362,2407.56,-154.975,-813.878,2451.07,-188.174,-542.24,2560.53,-176.036,-354.864,2401.82,101.516,-318.075,2394.91,119.29,100.132,2414.72,151.117,497.415,2453.98,64.2105,641.39,2353.12,-58.6865,-316.164,2480.22,-18.7539,93.8118,2554.74,43.1511,486.991,2627.94,-56.2944,623.214,2563.87,-26.5561,-951.37,2342.13,-75.5708,-1014.97,2194.33,-29.405,-1044.89,2214.5,64.465,-1028.13,2306.78,-99.6967,-1043.47,2233.56,-125.347,-1023.7,2366.83
17.2867,-317.023,2442.5,3.70498,-501.766,2421.98,-1.70426,-649.888,2406.79,-7.38274,-875.079,2380.39,19.4961,-840.208,2383.7,129.886,-804.12,2289.81,80.68,-519.789,2281.18,-87.4313,-347.629,2309.59,-27.2533,-840.414,2409.46,-154.661,-815.186,2454.24,-188.328,-543.21,2561.1,-177.174,-354.285,2404.94,101.847,-318.37,2398.67,118.899,99.1793,2415.05,148.466,496.337,2448.84,62.5439,638.842,2345.83,-58.9656,-315.804,2482.03,-17.9904,93.2807,2556.19,42.7138,486.319,2626.65,-58.3625,621.567,2564.09,-25.7762,-949.784,2343.47,-81.7093,-1019.31,2201.29,-32.0624,-1045.36,2217.89,67.3162,-1020.19,2301.73,-100.341,-1048.72,2242.63,-116.409,-1028.51,2377.05
17.0476,-317.404,2446.08,1.9902,-502.329,2423.11,-3.2911,-650.947,2408.2,-9.02133,-877.029,2383.44,17.9355,-841.997,2386.19,129.697,-804.94,2293.59,81.0918,-519.59,2285.27,-87.8912,-346.761,2310.7,-28.6638,-842.065,2412.57,-154.495,-816.159,2462.44,-188.329,-543.232,2569.33,-176.849,-355.221,2410.91,101.16,-318.626,2400.76,118.067,100.15,2418.97,152.387,497.411,2460.75,65.9303,641.671,2359.49,-58.8003,-316.299,2486.94,-19.6352,94.6066,2559.28,45.7449,487.163,2635.2,-56.1043,623.515,2574.72,-27.8007,-952.254,2347.16,-86.8195,-1021.87,2205.66,-36.9698,-1048.37,2221.56,64.291,-1023.75,2303.95,-105.068,-1051.12,2247.51,-118.799,-1030.38,2382.53
16.715,-317.712,2448.39,1.51866,-503.028,2426.43,-3.80325,-651.963,2412.49,-10.2279,-878.568,2389.65,16.8726,-843.537,2392.04,128.616,-806.338,2299.11,81.5822,-520.366,2288.47,-87.4991,-347.671,2317.38,-29.7357,-843.249,2418.56,-155.646,-814.434,2467.19,-189.312,-542.48,2577.76,-177.072,-358.505,2414.17,101.085,-319.285,2403.26,119.543,100.09,2420.51,154.418,498.097,2460.42,68.0362,642.578,2358.85,-59.3657,-316.289,2489.07,-19.0389,95.2758,2560.64,46.5761,488.725,2634.94,-53.184,625.6,2571.43,-29.3273,-954.16,2354.01,-87.376,-1027.59,2213.74,-37.524,-1053.64,2230.68,63.2922,-1026.71,2313.21,-105.894,-1055.82,2256.26,-120.588,-1031.61,2390.81
