1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
2.8463,-224.934,2124.07,-1.04445,-392.648,2105.09,3.22036,-527.501,2101.43,18.2367,-732.383,2104.25,39.1554,-698.401,2106.95,162.777,-682.057,2054.5,226.15,-430.162,2024.19,168.34,-228.447,1959.82,-6.45749,-700.049,2122.91,-129.249,-683.165,2134.1,-222.036,-443.682,2205.07,-264.302,-238.854,2129.84,85.8987,-224.213,2100.67,90.766,154.097,2120.18,116.615,497.044,2233.34,129.855,625.103,2111.46,-72.0459,-225.58,2145.16,-80.0598,151.746,2173,-61.4001,508.982,2249.76,-109.283,628.312,2149.4,12.9682,-804.832,2077.82,-37.2637,-887.969,1960.82,9.22657,-906.943,1977.68,99.6491,-869.149,2046.87,-51.8435,-909.781,2002.16,-64.5311,-874.999,2120.49
-1.38182,-223.613,2123.49,-5.97011,-391.409,2105.09,-2.32368,-526.311,2101.56,12.3928,-731.253,2104.7,33.3841,-697.292,2107.21,157.543,-681.373,2055.84,222.392,-430.221,2022.21,169.278,-227.608,1956.47,-12.1462,-698.837,2123.45,-134.412,-679.387,2136.37,-225.93,-439.407,2207.51,-267.175,-236.095,2127.61,81.6228,-223.292,2099.85,88.4162,155.051,2119.65,116.962,497.102,2235.09,130.95,625.561,2113.67,-76.2309,-223.9,2144.8,-82.1721,153.398,2174.53,-61.2845,510.177,2253.18,-109.228,629.945,2153.31,6.85525,-803.759,2078.43,-45.5835,-889.175,1964.04,1.40182,-907.609,1980.14,93.1909,-868.139,2046.58,-59.0832,-910.359,2006.07,-69.247,-873.62,2124.08
-4.45736,-223.545,2124.54,-9.21212,-391.673,2106.3,-5.67806,-526.846,2103.36,8.7944,-732.165,2107.93,29.8507,-698.15,2110.35,153.368,-683.256,2056.51,219.595,-433.058,2015.44,172.545,-225.554,1959.73,-15.8679,-699.539,2126.34,-138.459,-680.548,2139.13,-230.405,-439.592,2208.27,-271.688,-235.938,2128.1,78.904,-223.412,2101.57,85.9611,155.719,2119.8,114.398,497.578,2237.95,130.773,625.983,2116.27,-79.6281,-223.662,2145.25,-85.5196,154.553,2172.28,-64.7483,511.861,2251.76,-110.683,631.809,2150.67,3.32227,-804.971,2082.04,-47.5538,-890.86,1966.92,-1.06813,-909.719,1984.26,89.7953,-870.668,2052.6,-62.2682,-911.602,2008.87,-74.7201,-873.758,2126.56
-4.46656,-223.536,2124.53,-9.22332,-391.663,2106.3,-5.69171,-526.835,2103.35,8.76773,-732.153,2107.92,29.8262,-698.139,2110.34,153.334,-683.247,2056.48,219.552,-433.052,2015.4,172.509,-225.553,1959.68,-15.8907,-699.525,2126.33,-138.477,-680.526,2139.13,-230.391,-439.569,2208.31,-271.68,-235.903,2128.17,78.8933,-223.404,2101.56,85.9471,155.724,2119.75,114.386,497.61,2237.8,130.724,625.975,2116.09,-79.6359,-223.652,2145.24,-85.5209,154.558,2172.27,-64.7391,511.857,2251.77,-110.698,631.809,2150.7,3.2888,-804.957,2082.03,-47.6282,-890.836,1966.92,-1.14627,-909.707,1984.25,89.7372,-870.681,2052.58,-62.3429,-911.572,2008.88,-74.7672,-873.717,2126.56
-6.30493,-222.496,2122.75,-11.3352,-389.945,2105.51,-8.6817,-524.49,2101.38,3.11159,-729.07,2104.27,24.4883,-695.501,2107.06,147.663,-680.979,2053.9,216.365,-432.529,2013.91,174.889,-225.152,1957.26,-21.1075,-696.437,2122.77,-142.928,-676.74,2136.29,-229.822,-437.292,2212.18,-272.321,-235.737,2130.18,76.821,-222.695,2100.42,85.6296,154.58,2120.34,114.558,495.96,2234.61,131.245,623.562,2113.31,-81.2634,-222.313,2142.88,-85.6632,154.018,2172.19,-64.44,509.858,2250.42,-111.437,629.263,2150.39,-3.13695,-801.251,2077.88,-51.9028,-891.946,1966.5,-6.01092,-909.979,1985.48,83.2778,-868.132,2053.28,-67.3796,-910.574,2008.91,-81.8282,-867.404,2123.91
-8.68128,-222.682,2121.81,-14.1722,-390.378,2104.59,-11.4997,-525.161,2101.69,1.21592,-729.963,2106.5,22.477,-696.223,2108.97,145.912,-681.001,2056.09,214.943,-432.503,2014.4,178.709,-225.093,1953.16,-23.1825,-697.216,2124.72,-145.294,-677.117,2136.68,-233.552,-437.825,2212.91,-271.226,-233.789,2133.82,74.493,-223.08,2099.16,84.2912,154.752,2119.01,115.137,496.25,2234.17,129.956,624.345,2112.75,-83.6833,-222.321,2142.23,-86.7352,154.444,2173.5,-64.0273,510.687,2252.09,-111.354,630.48,2152.28,-4.72547,-802.525,2080.74,-58.1412,-889.016,1967.84,-11.9422,-908.348,1984.93,80.0282,-869.948,2051.5,-72.7113,-908.793,2010.14,-83.2113,-869.057,2126.99
-10.163,-223.153,2121.33,-16.0383,-391.018,2104.41,-13.4083,-525.94,2102.43,-0.320759,-730.875,2108.36,20.9261,-697.058,2110.47,143.687,-681.379,2055.86,211.054,-432.198,2014.05,181.167,-222.962,1954.93,-24.6421,-698.026,2126.6,-146.621,-676.481,2138.56,-233.506,-435.939,2213.26,-272.812,-232.143,2133.78,72.9652,-223.733,2098.22,83.8713,154.369,2118.84,115.695,495.961,2234.48,130.08,624.222,2112.96,-85.1236,-222.627,2142.16,-87.317,154.5,2173.26,-63.6332,511.097,2251.49,-109.6,631.168,2151.13,-6.36487,-803.665,2083.07,-63.1499,-888.671,1970.51,-16.3797,-908.184,1985.9,77.6206,-870.558,2050.23,-76.4004,-909.109,2012.98,-83.3726,-871.068,2130.77
-11.201,-222.962,2121.1,-17.3216,-390.936,2104.2,-15.0724,-525.954,2102.14,-2.88287,-731.083,2108.07,18.4898,-697.333,2110.45,142.593,-681.94,2058.64,211.338,-433.174,2015.52,181.164,-224.2,1955.08,-27.3,-698.128,2126.06,-149.388,-675.211,2134.8,-236.177,-436.387,2215.52,-272.977,-231.763,2136.55,72.247,-223.775,2098.95,83.9298,154.569,2119.41,115.546,496.948,2233.53,131.052,625.253,2112.02,-86.4499,-222.226,2141.06,-87.3998,154.883,2175.38,-63.8352,512.157,2251.69,-109.408,632.32,2151.09,-8.92893,-803.878,2082.63,-62.0505,-889.852,1968.88,-15.714,-909.169,1985.87,76.2252,-870.865,2052.88,-76.5885,-910.033,2011.09,-87.3087,-871.156,2128.41
-11.2317,-222.972,2121.1,-17.3629,-390.945,2104.2,-15.1228,-525.963,2102.14,-2.96797,-731.094,2108.07,18.4103,-697.347,2110.45,142.519,-681.98,2058.65,211.333,-433.232,2015.54,181.275,-224.238,1955.11,-27.38,-698.134,2126.06,-149.466,-675.204,2134.78,-236.244,-436.362,2215.47,-273.184,-231.804,2136.39,72.2161,-223.79,2098.96,83.9245,154.552,2119.43,115.565,496.921,2233.57,131.078,625.229,2112.06,-86.4803,-222.232,2141.07,-87.4061,154.875,2175.4,-63.818,512.141,2251.74,-109.369,632.315,2151.13,-9.02564,-803.888,2082.63,-62.2244,-889.861,1968.92,-15.8882,-909.192,1985.9,76.0919,-870.911,2052.86,-76.7526,-910.03,2011.14,-87.4112,-871.129,2128.46
-16.1672,-225.62,2122.62,-23.3773,-394.21,2105.39,-21.84,-529.803,2104.74,-12.5402,-735.78,2114.45,9.30765,-702.139,2116.83,132.679,-684.208,2062.69,205.104,-435.362,2019.56,184.241,-225.504,1955.13,-37.0595,-702.068,2131.32,-159.901,-680.138,2139.24,-241.093,-435.736,2212.33,-280.316,-231.042,2132.16,68.049,-227.125,2102.11,81.7234,152.85,2119.56,114.444,496.026,2235.66,130.25,624.497,2113.31,-92.1087,-224.26,2141.12,-90.9736,154.661,2172.4,-64.3789,511.906,2254.78,-109.653,632.738,2153.76,-18.9454,-809.21,2089.98,-64.6958,-895.67,1972.63,-21.4,-917.057,1994.99,65.3083,-881.763,2070.91,-84.8066,-913.942,2013.63,-105.74,-871.144,2128.73
