1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
407.107,-173.806,1897.14,440.594,-337.166,1906.58,461.409,-468.199,1891.52,479.19,-670.403,1881.02,499.602,-636.584,1883.32,601.564,-593.067,1808.34,631.839,-336.169,1804.02,615.533,-124.265,1759.52,456.541,-639.975,1903.87,348.785,-642.36,1963.38,275.164,-396.839,2024.93,227.459,-185.189,1989.16,484.26,-159.942,1863.34,451.078,209.823,1914.76,445.218,553.811,2014.44,411.326,676.187,1893.46,337.534,-186.304,1927.62,252.464,177.761,1947.32,216.199,510.022,2086.24,116.1,612.707,2012.25,472.057,-740.602,1851.53,439.472,-822.313,1729.5,481.902,-841.915,1753.19,560.261,-806.017,1834.78,418.393,-843.445,1767.65,388.351,-808.34,1881.27
407.107,-173.806,1897.14,440.594,-337.166,1906.58,461.409,-468.199,1891.52,479.19,-670.403,1881.02,499.602,-636.584,1883.32,601.564,-593.067,1808.34,631.839,-336.169,1804.02,615.533,-124.265,1759.52,456.541,-639.975,1903.87,348.785,-642.36,1963.38,275.164,-396.839,2024.93,227.459,-185.189,1989.16,484.26,-159.942,1863.34,451.078,209.823,1914.76,445.218,553.811,2014.44,411.326,676.187,1893.46,337.534,-186.304,1927.62,252.464,177.761,1947.32,216.199,510.022,2086.24,116.1,612.707,2012.25,472.057,-740.602,1851.53,439.472,-822.313,1729.5,481.902,-841.915,1753.19,560.261,-806.017,1834.78,418.393,-843.445,1767.65,388.351,-808.34,1881.27
408.938,-174.551,1897.45,443.043,-337.864,1906.3,464.433,-468.895,1891.71,485.392,-670.856,1881.32,505.282,-636.694,1883.28,607.04,-594.914,1806.99,633.516,-337.498,1804.72,617.793,-125.131,1761.95,462.553,-640.751,1904.43,354.691,-646.109,1963.63,276.968,-401.453,2023.88,232.804,-188.455,1991.33,485.573,-160.44,1862.53,449.152,209.583,1910.56,446.21,551.632,2017.16,413.231,674.617,1896.48,339.832,-187.273,1928.93,253.842,176.702,1948.3,219.412,508.868,2088.17,118.098,611.094,2015.11,479.011,-741.241,1852.05,441.386,-824.241,1732.3,485.502,-842.826,1753.65,567.548,-804.864,1830.6,422.935,-845.637,1771.66,398.559,-810.618,1886.7
409.296,-174.135,1897.59,443.31,-337.502,1906.32,464.634,-468.551,1891.59,485.344,-670.562,1881,505.28,-636.421,1883.01,606.803,-594.988,1806.17,633.729,-337.622,1800.74,617.375,-125.574,1756.47,462.528,-640.446,1904.14,354.564,-645.447,1963.22,278.074,-400.438,2023.81,230.911,-188.24,1990.02,485.99,-160.029,1862.77,449.773,210.001,1911.37,446.702,552.052,2018.17,413.613,675.116,1897.55,340.137,-186.853,1928.99,254.297,177.229,1948.22,220.15,509.3,2088.55,119.154,611.758,2015.3,478.887,-740.919,1851.65,442.237,-825.31,1732.54,486.434,-843.37,1754.19,567.976,-804.081,1831.04,423.825,-846.485,1772.05,398.839,-810.588,1886.71
412.474,-174.299,1900.89,446.394,-337.734,1908.11,467.91,-468.661,1892.76,488.064,-670.685,1881.92,508.089,-636.609,1884,609.212,-593.669,1807.5,637.035,-336.465,1800.86,617.562,-124.106,1759.6,465.295,-640.543,1905.05,358.018,-647.153,1965.18,280.691,-402.353,2025.38,232.115,-190.189,1993.65,489.138,-159.923,1866.14,451.039,209.882,1914.6,444.998,552.458,2019.39,412.247,675.249,1898.44,343.342,-187.26,1932.22,256.301,176.652,1947.85,221.037,508.856,2087.45,119.096,610.613,2014.59,481.46,-740.971,1852.45,446.417,-824.852,1732.53,489.686,-843.68,1755.35,569.875,-805.772,1834.26,426.592,-845.622,1771.56,399.269,-809.101,1885.47
412.474,-174.299,1900.89,446.394,-337.734,1908.11,467.91,-468.661,1892.76,488.064,-670.685,1881.92,508.089,-636.609,1884,609.212,-593.669,1807.5,637.035,-336.465,1800.86,617.562,-124.106,1759.6,465.295,-640.543,1905.05,358.018,-647.153,1965.18,280.691,-402.353,2025.38,232.115,-190.189,1993.65,489.138,-159.923,1866.14,451.039,209.882,1914.6,444.998,552.458,2019.39,412.247,675.249,1898.44,343.342,-187.26,1932.22,256.301,176.652,1947.85,221.037,508.856,2087.45,119.096,610.613,2014.59,481.46,-740.971,1852.45,446.417,-824.852,1732.53,489.686,-843.68,1755.35,569.875,-805.772,1834.26,426.592,-845.622,1771.56,399.269,-809.101,1885.47
412.478,-174.061,1900.16,446.615,-337.485,1907.91,468.144,-468.468,1892.67,488.45,-670.548,1881.86,508.459,-636.44,1883.83,610.222,-594.255,1807.68,637.576,-336.977,1798.84,618.149,-124.269,1758.99,465.755,-640.402,1905.09,358.49,-645.539,1965.47,281.263,-401.536,2029.32,232.989,-189.566,1995.39,489.146,-159.698,1865.34,450.632,210.254,1913.34,445.021,552.514,2019.59,412.456,675.446,1898.65,343.342,-187.009,1931.55,256.388,176.978,1948.91,220.998,509.381,2088.33,119.595,611.422,2015,481.772,-740.886,1852.47,446.391,-826.574,1733.87,490.253,-844.518,1756.31,570.933,-804.573,1833.76,427.395,-847.23,1773.39,401.034,-809.904,1887.31
412.499,-174.054,1900.21,446.64,-337.476,1907.96,468.182,-468.458,1892.73,488.521,-670.536,1881.97,508.524,-636.424,1883.93,610.298,-594.222,1807.81,637.573,-336.936,1799.02,618.019,-124.216,1759.3,465.819,-640.389,1905.19,358.564,-645.534,1965.59,281.329,-401.542,2029.46,233.034,-189.569,1995.58,489.166,-159.689,1865.39,450.664,210.257,1913.43,445.085,552.493,2019.75,412.493,675.446,1898.84,343.363,-187.004,1931.6,256.405,176.979,1948.97,221.021,509.371,2088.41,119.618,611.417,2015.09,481.857,-740.879,1852.59,446.566,-826.626,1734,490.415,-844.555,1756.48,571.037,-804.565,1833.97,427.546,-847.266,1773.52,401.103,-809.889,1887.4
412.543,-174.065,1900.27,446.694,-337.493,1908.04,468.264,-468.483,1892.87,488.675,-670.571,1882.24,508.667,-636.448,1884.18,610.432,-594.275,1808.02,637.677,-336.98,1799.05,618.078,-124.296,1759.1,465.966,-640.415,1905.45,358.762,-645.576,1965.95,281.505,-401.603,2029.92,233.136,-189.588,1996.34,489.211,-159.7,1865.45,450.718,210.263,1913.5,445.18,552.499,2019.89,412.535,675.471,1898.99,343.406,-187.016,1931.67,256.434,176.983,1949.02,221.067,509.396,2088.46,119.677,611.456,2015.12,482.03,-740.94,1852.91,446.757,-826.954,1734.5,490.628,-844.807,1757,571.253,-804.602,1834.39,427.765,-847.529,1774.07,401.334,-809.941,1887.89
413.676,-174.315,1900.99,447.926,-337.79,1908.71,469.702,-468.791,1893.46,489.747,-671.008,1883.1,509.808,-636.915,1885.16,611.873,-594.441,1809.47,638.526,-336.966,1801.03,617.911,-124.678,1759.08,466.934,-640.774,1906.14,360.385,-645.814,1967.89,282.873,-401.398,2030.26,234.997,-188.823,1999.05,490.56,-159.829,1866.61,451.622,210.2,1914.93,444.637,552.899,2020.2,412.274,675.724,1898.98,344.346,-187.374,1931.99,257.005,176.69,1949.25,220.621,509.323,2088.25,118.764,611.058,2014.97,483.149,-741.409,1853.76,451.042,-828.082,1734.86,493.715,-846.43,1759.24,571.971,-806.747,1839.34,430.175,-847.938,1773.87,399.97,-808.729,1886.25
413.676,-174.315,1900.99,447.926,-337.79,1908.71,469.702,-468.791,1893.46,489.747,-671.008,1883.1,509.808,-636.915,1885.16,611.873,-594.441,1809.47,638.526,-336.966,1801.03,617.911,-124.678,1759.08,466.934,-640.774,1906.14,360.385,-645.814,1967.89,282.873,-401.398,2030.26,234.997,-188.823,1999.05,490.56,-159.829,1866.61,451.622,210.2,1914.93,444.637,552.899,2020.2,412.274,675.724,1898.98,344.346,-187.374,1931.99,257.005,176.69,1949.25,220.621,509.323,2088.25,118.764,611.058,2014.97,483.149,-741.409,1853.76,451.042,-828.082,1734.86,493.715,-846.43,1759.24,571.971,-806.747,1839.34,430.175,-847.938,1773.87,399.97,-808.729,1886.25
413.931,-174.849,1902.72,448.618,-338.283,1910.96,470.685,-469.377,1896.43,491.389,-671.658,1886.87,511.35,-637.472,1888.66,611.529,-594.896,1810.45,638.447,-337.357,1801.28,618.554,-124.63,1760.73,468.584,-641.387,1909.9,361.255,-646.846,1970.36,283.623,-402.191,2032.13,237.416,-188.848,2003.02,490.525,-160.363,1867.61,451.609,209.942,1915.12,445.168,553.152,2019.3,409.677,675.391,1898.25,344.862,-187.909,1934.38,256.997,176.209,1951.45,221.227,509.325,2089.88,119.506,611.156,2016.39,484.876,-742.244,1857.86,452.372,-828.668,1738.81,495.286,-846.937,1762.86,573.909,-807.202,1842.67,431.815,-848.753,1777.89,402.132,-810.042,1890.63
414.818,-174.848,1904.51,449.852,-338.544,1912.98,471.844,-469.879,1898.03,492.158,-672.558,1887.32,512.234,-638.352,1889.22,612.381,-595.225,1810.81,639.371,-337.116,1803.14,618.44,-124.4,1760.73,469.45,-642.302,1910.64,362.446,-647.073,1972.23,283.62,-402.741,2036.04,237.212,-189.752,2001.74,491.449,-160.279,1869.1,452.498,210.693,1917.38,445.993,554.525,2022.01,410.637,677.161,1900.81,345.716,-187.982,1936.45,256.914,176.74,1952.5,220.872,510.28,2091.76,119.095,612.398,2018.02,485.39,-743.124,1857.92,451.312,-827.977,1737.79,494.421,-846.827,1761.27,574.111,-808.484,1841.06,430.946,-848.504,1776.86,402.397,-811.042,1890.59
415.475,-173.984,1905.93,449.957,-337.998,1913.09,471.993,-469.399,1897.82,492.346,-672.266,1887.63,512.433,-638.032,1889.57,612.46,-595.549,1810.47,639.479,-337.197,1804.1,619.314,-123.994,1762.88,469.501,-641.934,1910.78,363.053,-649.249,1973.28,287.729,-402.721,2033.66,241.512,-189.126,2001.82,492.406,-159.334,1871.03,452.91,211.844,1919.66,445.98,555.571,2025.59,411.927,678.543,1904.15,346.102,-187.192,1937.4,257.789,177.986,1952.81,221.986,511.387,2093.23,118.852,612.993,2020.39,485.716,-742.948,1858.31,451.343,-829.998,1739.69,494.486,-848.497,1763.49,574.391,-808.793,1842.54,430.975,-849.794,1779.19,402.593,-810.186,1892.34
415.535,-172.347,1908.21,450.041,-336.657,1915.35,471.819,-468.284,1899.59,492.197,-671.459,1888.47,512.322,-637.168,1890.45,612.683,-595.478,1810.95,639.369,-336.641,1804.33,619.158,-123.124,1762.74,469.425,-641.171,1911.9,363.535,-650.154,1975.55,288.15,-403.374,2036.85,241.444,-189.603,2004.23,492.512,-157.709,1873.04,453.613,214.023,1922.99,448.67,557.26,2032.7,416.152,681.355,1911.54,346.121,-185.544,1939.92,258.128,180.281,1957.71,223.13,513.212,2101.06,119.124,615.27,2029.47,485.42,-742.148,1858.85,451.47,-829.484,1739.99,494.584,-847.994,1764.03,574.303,-808.142,1843.5,430.897,-849.264,1779.49,401.997,-809.448,1892.67
415.658,-172.46,1908.8,450.145,-336.775,1915.92,471.98,-468.408,1900.28,492.427,-671.592,1889.44,512.54,-637.293,1891.4,613.179,-595.7,1812.19,640.104,-336.876,1805.95,620.27,-123.169,1765.15,469.616,-641.281,1912.8,363.725,-650.252,1976.45,288.334,-403.504,2037.88,241.756,-189.583,2006.05,492.649,-157.823,1873.66,453.842,213.832,1924.28,448.931,556.793,2034.86,416.625,681.151,1913.9,346.23,-185.655,1940.48,258.295,180.188,1958.24,223.41,513.143,2101.57,119.555,615.275,2029.86,485.707,-742.32,1859.89,451.979,-830.439,1741.54,495.109,-848.73,1765.73,574.711,-808.259,1845,431.413,-850.011,1781.15,402.375,-809.552,1894.07
417.857,-172.352,1911.51,452.32,-337.058,1918.01,474.234,-468.894,1901.79,493.439,-672.653,1891.37,513.808,-638.417,1893.48,613.99,-595.632,1813.85,640.339,-336.201,1807.58,620.267,-121.781,1768.22,470.576,-642.093,1914.54,364.758,-651.841,1978.7,288.491,-404.982,2041,242.303,-190.584,2008.6,495.206,-157.537,1876.8,457.888,214.785,1929.48,451.038,560.192,2034.67,416.212,684.162,1913.48,348.107,-185.708,1942.82,259.822,180.835,1961.16,223.56,514.377,2104.73,118.187,616.189,2034.02,486.492,-743.522,1861.8,453.355,-830.638,1742.15,495.836,-849.801,1767.03,574.842,-810.974,1848.08,431.732,-850.118,1781.36,401.306,-809.694,1894.21
418.442,-171.875,1912.62,452.746,-336.401,1919.42,474.187,-468.056,1902.42,492.246,-671.573,1890.1,512.779,-637.517,1892.61,613.185,-595.499,1813.13,640.931,-336.461,1810.19,622.094,-122.358,1769.91,469.49,-641.145,1913.44,363.242,-650.203,1976.7,288.729,-403.858,2041.77,242.382,-189.978,2007.97,495.908,-157.138,1878.39,460.642,214.33,1935.19,451.926,559.957,2038.05,417.246,683.999,1917.19,348.586,-185.161,1943.49,260.764,180.985,1962.89,223.47,514.515,2105.13,120.371,617.196,2032.78,485.024,-742.026,1859.84,452.388,-831.601,1742.1,495.001,-849.936,1767.25,573.75,-808.996,1847.3,430.999,-850.45,1781.68,400.484,-808.107,1893.64
419.165,-172.135,1914.49,452.702,-336.815,1920.62,473.864,-468.449,1903.29,492.252,-671.9,1890.97,512.723,-637.824,1893.63,613.86,-595.633,1815.21,641.366,-336.623,1811.66,622.046,-122.913,1769.77,469.327,-641.519,1914.2,363.501,-651.312,1978.01,288.271,-403.968,2038.08,242.47,-189.293,2009.19,496.997,-157.527,1881.08,461.033,213.876,1937.43,452.56,558.5,2043.41,422.577,683.261,1922.08,348.978,-185.304,1944.62,261.638,180.972,1962.37,222.261,514.648,2103.54,120.062,617.325,2029.98,485.296,-742.333,1860.64,451.038,-832.117,1743.56,493.758,-850.62,1768.38,573.474,-809.885,1847.54,429.9,-850.685,1783.39,400.678,-807.753,1895.45
420.179,-172.239,1916.09,453.739,-336.745,1922.79,474.443,-468.193,1904.42,490.813,-671.508,1890.09,511.597,-637.701,1893.18,613.631,-596.122,1815.81,642.61,-337.478,1814.28,622.774,-124.087,1771.98,468.107,-641.162,1913.5,361.25,-649.908,1975.52,289.01,-402.883,2039.44,242.804,-188.545,2010.15,498.208,-157.655,1883.32,462.224,213.396,1939.81,452.306,558.193,2044.04,421.606,682.634,1922.78,349.816,-185.388,1945.64,262.244,180.517,1963.07,221.141,514.124,2103.1,120.765,617.267,2028,483.293,-741.49,1859.02,450.438,-834.236,1744.03,492.883,-852.005,1769.75,571.628,-809.145,1848.61,428.924,-851.795,1784.07,398.48,-806.087,1894.58
420.294,-172.877,1916.93,453.711,-337.293,1923.72,474.238,-468.636,1905.07,490.061,-671.813,1890.15,510.919,-638.096,1893.38,613.335,-596.253,1816.81,642.477,-337.817,1813.82,623.945,-123.797,1775.02,467.419,-641.497,1913.61,361.205,-648.331,1976.79,289.442,-402.082,2043.45,242.225,-188.121,2014.14,498.399,-158.342,1884.48,462.129,212.446,1940.8,451.059,557.298,2043.88,422.724,681.693,1922.17,349.862,-185.981,1946.2,262.011,179.677,1961.77,219.19,513.696,2099.65,119.54,616.701,2023.64,482.401,-741.633,1858.89,449.306,-832.175,1742.35,491.583,-850.586,1767.83,570.347,-809.51,1847.48,427.643,-850.29,1782.02,397.249,-806.342,1893.16
