1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
-101.229,-228.724,2158.76,-108.998,-395.575,2118.09,-110.055,-532.981,2120.68,-100.709,-738.711,2157.47,-80.105,-703.731,2160.7,53.0493,-693.521,2126.93,194.498,-469.473,2100.44,143.062,-611.486,1935.71,-129.212,-703.801,2164.27,-255.261,-696.241,2174.91,-389.709,-462.706,2206.54,-403.985,-556.078,2000.87,-13.4772,-232.122,2155.94,13.8553,152.117,2176.57,14.3235,492.05,2319.27,77.6066,615.409,2203.66,-180.358,-225.657,2161.31,-178.831,157.771,2199.69,-152.507,517.691,2292.19,-197.765,613.869,2164.57,-100.48,-815.681,2141,-112.741,-887.077,2004.15,-73.6037,-910.035,2033.31,-7.91292,-882.249,2132.48,-140.521,-912.162,2037.08,-190.298,-886.86,2150.31
-101.711,-230.52,2160.29,-109.799,-397.654,2119.59,-110.984,-535.285,2122.75,-101.665,-740.754,2162.91,-80.9579,-705.696,2165.43,52.6452,-695.941,2132.33,189.944,-470.278,2095.22,139.255,-613.666,1930.92,-130.127,-705.636,2169.32,-256.546,-697.223,2177.19,-389.299,-461.887,2206.57,-406.354,-556.871,2001.42,-13.8199,-234.022,2157.21,14.2637,150.874,2177.07,15.3007,491.345,2320.13,76.9675,616.354,2204.93,-180.966,-227.358,2163.07,-179.099,156.954,2199.23,-152.602,518.409,2288.23,-197.032,611.834,2157.93,-101.645,-818.117,2147.66,-114.653,-890.965,2011.35,-75.1335,-913.526,2040.47,-8.70351,-884.492,2139.05,-142.127,-915.899,2044.78,-191.244,-889.702,2158.34
-101.734,-230.459,2160.2,-109.804,-397.545,2119.44,-110.985,-535.156,2122.29,-101.609,-740.796,2161.33,-80.9112,-705.754,2164.03,52.6552,-695.671,2131,189.746,-469.598,2096.05,140.259,-609.701,1928.65,-130.068,-705.725,2167.95,-256.455,-697.404,2176.02,-389.298,-462.401,2207.12,-406.992,-557.347,2002.05,-13.8604,-233.952,2157.12,14.1788,150.867,2177.03,15.2709,491.342,2319.9,76.8597,616.024,2204.36,-180.974,-227.306,2162.97,-179.177,156.913,2199.31,-152.714,518.297,2288.29,-197.583,610.784,2157.51,-101.582,-818.06,2145.68,-115.52,-889.117,2008.54,-75.7166,-911.956,2037.04,-8.57026,-884.065,2135.43,-142.654,-914.556,2041.86,-190.898,-889.994,2156.13
-102.591,-231.683,2161.28,-110.13,-399.102,2119.67,-111.265,-537.108,2122.83,-103.376,-743.613,2160.91,-82.4214,-708.612,2163.95,50.8958,-695.219,2129.44,182.083,-464.206,2098.4,139.129,-602.302,1926.7,-131.745,-708.301,2167.56,-258.29,-695.359,2172.15,-390.003,-460.295,2213,-407.593,-558.43,2008.7,-14.4286,-235.139,2159.21,14.925,150.844,2176.46,13.3822,492.869,2318.4,78.5545,618.437,2204.98,-182.091,-228.562,2163.14,-180.915,156.685,2200.58,-155.968,519.459,2288.92,-196.586,611.551,2155.88,-103.721,-821.014,2144.79,-115.703,-885.01,2003.54,-76.7951,-909.986,2031.78,-11.2645,-888.147,2133.19,-144.052,-911.721,2035.01,-194.615,-892.1,2149.65
-103.382,-232.141,2161.77,-111.027,-399.505,2119.54,-112.025,-537.579,2123.29,-103.872,-744.036,2162.23,-82.9004,-708.997,2165.02,49.9259,-696.072,2128.18,181.187,-464.821,2097.9,139.28,-604.997,1927.47,-132.234,-708.684,2168.88,-258.862,-695.075,2169.96,-391.697,-460.928,2213.42,-409.573,-560.854,2009.87,-15.1771,-235.535,2159.25,15.0921,150.666,2175.03,13.3083,492.582,2317.79,77.1697,618.336,2203.67,-182.919,-229.077,2164.03,-182.624,156.465,2200.78,-157.216,519.474,2288.95,-198.034,613.758,2157.38,-104.276,-821.551,2146.43,-117.816,-885.763,2005.33,-78.7417,-910.877,2033.27,-12.1678,-889.145,2134.11,-146.012,-912.314,2037.11,-195.485,-892.273,2152.23
-104.51,-232.649,2162.46,-112.631,-400.151,2120.29,-113.839,-538.337,2123.94,-105.729,-744.948,2163.01,-84.6642,-709.912,2165.61,47.9687,-694.901,2128.45,181.793,-464.751,2099.1,138.198,-604.278,1928.32,-134.007,-709.516,2169.84,-260.622,-694.847,2170.73,-393.823,-460.335,2212.47,-409.471,-562.093,2009.43,-16.253,-236.188,2159.52,15.1604,150.197,2176.25,13.8454,492.737,2318.3,78.0183,616.71,2202.18,-184.096,-229.454,2165.1,-183.076,156.578,2199.95,-156.524,519.623,2288.92,-197.16,604.672,2150.99,-106.375,-822.536,2147.25,-124.052,-886.724,2006.45,-83.2346,-910.957,2032.72,-13.1246,-887.839,2130.94,-150.292,-914.078,2039.28,-195.57,-895.576,2156.48
-105.735,-232.404,2163.08,-114.075,-399.656,2120.38,-115.508,-537.769,2123.64,-107.429,-744.293,2162.51,-86.4251,-709.26,2165.28,47.1368,-695.753,2131.3,177.588,-463.974,2101.02,138.521,-601.466,1927.67,-135.764,-708.916,2169.21,-262.389,-695.118,2171.28,-395.829,-460.738,2211.94,-410.22,-563.312,2009.37,-17.5314,-236.075,2160.23,14.4771,150.126,2174.74,14.2351,491.658,2318.65,77.0019,615.764,2202.07,-185.272,-229.091,2165.65,-184.086,156.746,2200.16,-157.171,519.678,2288.56,-198.577,614.165,2157.28,-107.907,-821.82,2146.68,-122.613,-885.75,2005.53,-82.9959,-910.63,2032.93,-15.3846,-888.639,2133.06,-150.217,-912.628,2037.58,-198.483,-893.317,2153.36
-105.812,-231.73,2162.91,-113.73,-398.765,2120.38,-115.498,-536.666,2123.2,-108.862,-743.121,2160.89,-87.8053,-708.244,2164.21,45.2698,-694.294,2129.4,177.184,-463.236,2104.1,138.053,-602.998,1933.06,-137.122,-707.73,2167.33,-263.516,-693.581,2168.61,-398.491,-461.183,2212.55,-409.78,-565.25,2010.95,-17.7188,-235.569,2161.58,14.7477,149.952,2176.73,13.4961,492.641,2316.31,78.8751,616.094,2200.93,-185.248,-228.265,2164.1,-183.705,156.696,2201.39,-157.906,519.543,2287.95,-198.158,612.515,2155.57,-109.378,-820.428,2144.61,-120.266,-888.58,2005.37,-82.5857,-913.572,2035.14,-18.5273,-890.123,2137.01,-149.862,-913.529,2037.08,-202.06,-888.986,2149.91
-106.601,-231.831,2162.08,-114.645,-398.878,2119.22,-116.898,-536.85,2122.18,-111.489,-743.29,2160.82,-90.3277,-708.458,2164.24,42.5529,-694.073,2128.56,174.3,-462.456,2105.98,135.099,-600.997,1933.8,-139.704,-707.746,2166.78,-266.209,-693.982,2168.62,-399.406,-460.517,2213.32,-412.398,-566.11,2012.46,-18.4605,-235.965,2161.65,15.0107,149.75,2175.45,13.8516,491.882,2316.96,78.0473,616.502,2202.01,-186.08,-228.1,2162.47,-183.611,156.832,2202.28,-157.527,519.84,2289.03,-200.999,607.508,2153.95,-112.109,-820.707,2144.85,-121.653,-894.435,2008.27,-84.0804,-918.072,2039.31,-20.8677,-890.295,2140.71,-151.409,-918.245,2040.74,-204.605,-889.444,2152.17
-107.586,-231.295,2162.55,-115.939,-398.216,2120.09,-118.168,-536.032,2122.54,-112.379,-742.59,2159.07,-91.2242,-707.827,2162.64,41.7662,-693.385,2128.06,173.932,-462.292,2106.38,133.845,-605.41,1938.55,-140.518,-707.158,2165.61,-266.916,-694.061,2168.68,-399.882,-460.249,2210.13,-412.271,-567.22,2010.28,-19.5578,-235.418,2161.44,14.5873,149.758,2175.55,13.459,491.92,2315.81,79.0589,618.331,2203.99,-186.965,-227.573,2163.55,-184.297,157.234,2199.88,-156.983,518.874,2289.95,-200.547,607.671,2155.89,-113.112,-819.754,2142.37,-124.735,-892.375,2005.57,-86.2081,-915.733,2035.52,-21.1801,-887.985,2135.59,-153.398,-916.825,2038.45,-204.387,-889.706,2151.16
