1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
107.53,-195.333,2065.94,135.762,-357.981,2022.31,155.556,-492.746,2031.27,173.203,-697.46,2062.19,188.995,-661.472,2071.77,305.726,-637.487,2004.55,329.094,-406.622,1877.64,279.667,-620.826,1908.46,141.153,-665.491,2062.47,24.4185,-664.773,2015.4,1.10184,-434.117,1878.01,136.256,-419.228,1699.01,192.839,-184.514,2080.81,187.646,196.011,2036.33,125.702,548.307,2114.65,136.292,611.719,1947.28,30.6032,-205.086,2052.53,-74.2005,159.503,2001.73,-101.849,505.683,2129.46,-189.162,606.879,2032.77,184.401,-772.65,2043.94,204.758,-770.988,1891.51,234.237,-810.026,1913.34,273.242,-840.549,2024.1,168.962,-803.636,1901.74,93.4721,-825.52,1999.45
107.53,-195.333,2065.94,135.762,-357.982,2022.31,155.556,-492.746,2031.27,173.202,-697.459,2062.2,188.994,-661.472,2071.77,305.727,-637.489,2004.56,329.108,-406.622,1877.66,279.677,-620.826,1908.47,141.152,-665.491,2062.47,24.4183,-664.773,2015.41,1.10562,-434.117,1878.02,136.268,-419.242,1699.02,192.839,-184.514,2080.81,187.645,196.011,2036.33,125.7,548.306,2114.65,136.289,611.72,1947.28,30.6032,-205.086,2052.53,-74.201,159.502,2001.73,-101.85,505.682,2129.46,-189.163,606.878,2032.77,184.4,-772.65,2043.94,204.757,-770.991,1891.51,234.236,-810.03,1913.35,273.24,-840.55,2024.11,168.962,-803.639,1901.75,93.4712,-825.52,1999.46
106.584,-194.179,2062.9,134.763,-356.363,2019.75,154.517,-490.705,2028.13,173.39,-694.329,2060.79,188.931,-658.282,2069.97,307.052,-636.895,2005.3,328.945,-407.703,1876.95,281.298,-621.276,1909.52,141.257,-662.659,2060.83,24.1551,-664.61,2015.9,-1.03532,-434.843,1879.13,118.833,-422.518,1690.26,191.56,-183.432,2078,186.51,196.392,2038.92,125.536,548.169,2114.54,136.045,610.926,1947.56,29.9561,-203.868,2049.28,-74.3939,159.876,2001.25,-101.364,504.964,2128.48,-189.496,605.917,2033.23,184.967,-769.362,2043.26,201.706,-773.568,1890.97,231.429,-811.766,1913.5,272.748,-838.169,2024.03,166.148,-805.52,1903.22,93.1202,-823.25,2003.08
105.706,-194.329,2066.74,133.957,-357.103,2024.92,153.515,-491.513,2035.56,171.198,-696.159,2064.14,187,-660.349,2074.03,303.376,-634.215,2007.55,334.238,-407.645,1875.66,280.244,-620.449,1905.41,139.216,-664.252,2064.88,23.7716,-659.213,2015.6,-16.3623,-445.301,1857.56,94.5397,-447.018,1662.54,190.791,-183.447,2081.86,187.818,196.425,2037.93,123.922,547.691,2116.02,139.619,613.641,1950.41,28.9809,-204.138,2053.11,-75.1278,159.778,2001.61,-101.151,505.261,2129.51,-187.471,607.143,2033.19,182.297,-771.004,2045.07,199.096,-772.967,1892.51,229.309,-811.17,1914.56,271.004,-838.611,2024.89,163.864,-805.542,1904.35,90.9521,-825.497,2004.09
105.891,-194.009,2069.55,134.156,-357.232,2028.3,154.436,-491.767,2038.99,175.2,-696.799,2065.19,190.907,-660.844,2074.99,306.242,-632.439,2007.15,330.166,-407.59,1870.08,280.413,-620.79,1906.46,142.848,-665.208,2067.13,26.6408,-662.502,2018.92,-26.6217,-441.101,1874.93,80.4792,-472.966,1679.94,191.284,-182.734,2083.45,188.12,197.564,2037.6,122.888,549.093,2116.31,139.305,614.083,1950.06,28.888,-204.172,2057.01,-75.4777,160.159,2004.15,-101.916,506.673,2130.99,-187.69,606.73,2031.83,186.595,-771.466,2045.08,193.805,-777.015,1891.59,225.676,-814.564,1912.63,274.499,-839.14,2020.92,159.567,-809.554,1906.42,93.0981,-827.552,2011.18
105.18,-194.356,2069.38,134.01,-357.706,2028.33,154.153,-492.381,2039.21,174.531,-697.474,2066.83,190.231,-661.442,2076.51,306.73,-634.623,2009.76,329.49,-410.359,1871.04,279.811,-624.267,1904.59,142.172,-665.805,2068.36,26.9662,-661.83,2017.59,-33.8701,-439.84,1877.04,64.6567,-493.872,1682.16,190.466,-183.088,2084.43,188.809,197.639,2038.91,124.317,550.605,2113.36,139.291,611.426,1945.21,28.2743,-204.514,2055.8,-74.625,160.455,2001.75,-102.473,506.391,2130.9,-186.644,606.789,2030.46,185.984,-772.349,2047.23,190.644,-779.511,1893.56,222.628,-817.105,1914.48,273.1,-840.948,2022.31,156.397,-811.688,1909.29,91.468,-828.172,2015.41
107.463,-196.232,2068.32,135.809,-360.079,2026.65,157.175,-495.011,2037.51,180.436,-700.237,2066.81,196.439,-663.867,2075.19,311.833,-641.792,2004.03,329.294,-412.984,1870.44,281.393,-628.383,1901.66,147.89,-668.642,2069.65,29.3694,-667.61,2025.84,-42.1392,-444.461,1890.61,40.0669,-521.578,1695.09,193.454,-184.377,2080.2,187.844,198.251,2041.06,124.213,552.507,2115.9,136.189,614.474,1947.32,29.9217,-206.919,2057.61,-75.236,158.693,2003.58,-102.359,506.114,2132.29,-186.783,607.317,2032,191.363,-775.541,2047.56,180.677,-782.71,1893.7,216.379,-818.924,1911.2,278.749,-840.416,2013.6,149.575,-816.473,1912.78,96.3874,-835.766,2025.25
109.323,-197.191,2067.32,137.303,-360.726,2025.61,158.742,-495.361,2036.49,181.283,-700.222,2065.89,197.531,-663.989,2073.99,310.761,-639.55,2000.7,328.523,-415.063,1861.03,277.948,-628.533,1897.58,148.996,-668.525,2069.04,30.1584,-664.76,2027.02,-55.0758,-452.065,1884.21,29.8719,-551.95,1701.09,195.233,-185.325,2078.43,187.405,196.811,2042.72,125.383,550.898,2116.01,138.06,613.441,1948.08,31.8537,-207.887,2057.3,-75.0396,156.795,2006.03,-102.261,505.55,2128.79,-187.916,608.81,2032.26,191.589,-775.465,2046.71,182.773,-781.355,1892.99,217.437,-818.328,1910.66,277.906,-841.727,2013.48,150.817,-814.543,1911.4,95.911,-833.484,2022.8
109.736,-197.846,2066.62,137.652,-361.386,2024.66,158.971,-496.052,2035.94,181.21,-700.677,2067.58,197.509,-664.37,2075.3,311.091,-642.227,2001.74,329.781,-416.426,1864.17,278.135,-630.25,1897.44,148.956,-668.892,2070.37,30.75,-666.534,2026.39,-64.8146,-467.566,1870.74,10.4694,-567.851,1683.58,195.681,-186.024,2077.72,187.27,196.333,2043.22,125.656,550.592,2116.59,136.614,610.449,1947.52,32.2356,-208.502,2056.6,-74.5784,156.455,2006.23,-101.819,505.35,2128.94,-187.056,608.904,2032.27,191.423,-776.162,2049.22,176.68,-783.497,1895.97,213.406,-819.026,1912.44,278.808,-839.402,2012.91,146.754,-817.736,1915.84,97.0934,-837.918,2029.51
109.612,-199.623,2066.62,137.49,-363.083,2024.57,158.753,-497.715,2035.78,179.046,-702.543,2066.94,195.626,-666.415,2074.83,309.449,-645.021,2001.51,327.141,-416.425,1868.68,276.627,-631.302,1895.83,147.073,-670.494,2069.68,29.2211,-668.38,2024.87,-72.6095,-479.09,1861.49,-0.731476,-596.241,1683.08,195.525,-187.839,2077.77,187.204,194.367,2043.04,124.5,547.746,2119.06,136.046,611.193,1951.4,32.1392,-210.247,2056.57,-74.7793,154.67,2007.13,-101.618,503.296,2130.31,-187.069,607.593,2034.73,188.668,-778.04,2048.43,181.388,-781.136,1894.55,215.272,-818.957,1911.92,274.269,-845.092,2014.94,148.719,-814.119,1912.04,92.3445,-834.096,2022.53
