1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z
-290.509,-216.203,1958.28,-300.46,-384.94,1921.08,-317.731,-522.185,1924.33,-333.464,-731.373,1943.12,-315.396,-697.979,1958.6,-189.732,-697.212,2017.26,-94.8557,-452.967,1960.57,-37.4141,-431.42,1744.09,-360.875,-694.79,1939.14,-441.937,-674.2,1842.8,-349.093,-453.877,1710.69,-142.334,-466.07,1615.71,-209.45,-228.321,1991.56,-134.893,150.911,1953.36,-116.82,511.898,2037.77,-25.0833,627.625,1931.84,-363.603,-205.273,1928.27,-328.631,181.032,1935.66,-297.369,545.302,2019.37,-287.111,663.603,1901.64,-328.202,-807.491,1921.72,-270.053,-843.681,1781.68,-247.436,-875.17,1819.7,-237.516,-875.339,1942.28,-308.495,-874.607,1790.9,-407.555,-874.461,1870.55
-290.24,-215.004,1951.68,-301.186,-383.991,1915.21,-319.773,-521.179,1918.58,-335.603,-730.429,1938.57,-317.899,-696.867,1954.2,-196.407,-694.65,2021.28,-96.6804,-452.982,1960.91,-31.5748,-430.535,1746.5,-363.001,-693.889,1933.74,-441.038,-676.949,1834.1,-348.244,-453.033,1707.64,-139.086,-469.077,1618.19,-209.889,-227.745,1986.6,-135.165,152.21,1952.81,-115.014,513.368,2037.41,-24.8418,630.413,1931.31,-362.696,-203.512,1920.19,-327.96,182.861,1936.78,-296.457,545.977,2026.62,-286.85,665.537,1909.91,-329.777,-806.756,1917.82,-270.194,-842.642,1778.16,-246.756,-873.119,1816.57,-237.145,-871.808,1939.27,-307.783,-874.601,1787.6,-407.097,-876.543,1867.08
-289.675,-214.525,1949.51,-300.659,-383.728,1913.18,-319.515,-521.033,1916.35,-335.243,-730.491,1936.61,-317.756,-696.832,1952.39,-197.978,-693.506,2022.73,-96.3034,-452.378,1962.19,-30.2025,-428.408,1748,-362.674,-693.968,1931.39,-441.495,-676.798,1832.23,-344.135,-452.989,1708.41,-135.154,-471.116,1618.32,-209.624,-227.405,1985.3,-134.538,153.047,1953.19,-114.85,514.403,2038.78,-22.8519,631.526,1934.02,-361.86,-202.907,1917.24,-327.118,183.807,1935.45,-296.267,546.754,2027.83,-288.262,666.779,1911.22,-329.045,-806.932,1916.06,-269.42,-839.66,1775.46,-245.427,-870.515,1813.3,-235.396,-871.188,1936.11,-306.595,-872.303,1784.48,-405.703,-876.92,1864.32
-288.121,-213.4,1947.12,-299.746,-383.104,1912.33,-318.996,-520.522,1915.73,-334.792,-730.118,1937.19,-317.501,-696.299,1952.97,-199.04,-694.717,2025.9,-99.688,-453.093,1962.09,-30.1738,-424.596,1749.25,-362.226,-693.612,1931.4,-437.555,-677.39,1829.21,-333.553,-457.119,1703.71,-126.378,-473.219,1608.5,-208.369,-226.38,1983.79,-134.688,155.079,1954.69,-113.544,517.317,2038.19,-22.8468,635.021,1932.55,-360.037,-201.692,1914.04,-326.651,185.171,1940.18,-295.193,549.138,2030.21,-285.105,669.438,1913.75,-328.277,-806.779,1917.18,-266.08,-839.561,1777.5,-241.874,-869.557,1815.99,-233.392,-868.842,1939.06,-302.689,-872.969,1786.38,-402.808,-879.015,1865.11
-287.986,-212.662,1945.6,-299.704,-382.253,1911.18,-319.121,-519.513,1914.29,-334.621,-728.936,1935.55,-317.592,-695.111,1951.49,-199.565,-690.923,2024.75,-99.0311,-450.164,1960.68,-27.0453,-424.348,1748.55,-362.053,-692.532,1929.49,-436.023,-676.323,1826.47,-328.039,-460.815,1696.74,-119.167,-473.226,1605.31,-208.705,-225.739,1983.04,-134.793,155.388,1955.48,-113.677,517.283,2038.78,-23.2026,635.326,1933.65,-359.476,-200.866,1911.83,-326.364,185.468,1940.18,-295.171,548.944,2030.69,-284.465,669.469,1914.77,-327.723,-805.502,1915.63,-265.826,-838.747,1776.1,-241.553,-868.549,1814.62,-232.852,-867.356,1937.55,-302.36,-872.111,1785.17,-402.228,-877.913,1864.02
-287.318,-212.519,1943.73,-298.976,-382.203,1910.16,-318.334,-519.411,1913.05,-333.635,-728.745,1934.34,-316.935,-694.874,1950.48,-199.856,-691.258,2025.16,-99.6172,-450.454,1961.32,-28.3433,-424.411,1749.1,-361.049,-692.433,1927.83,-433.98,-677.221,1824,-327.657,-465.118,1687.72,-115.446,-474.184,1604.2,-208.544,-225.533,1982.15,-134.788,155.48,1955.17,-114.413,517.317,2038.14,-23.1621,635.301,1933.76,-358.35,-200.782,1909.08,-325.3,185.391,1937.21,-295.735,548.237,2030.03,-284.373,668.815,1914.34,-326.259,-805.284,1914.63,-261.101,-838.866,1776.76,-237.679,-868.467,1815.92,-231.84,-866.828,1938.96,-297.749,-872.26,1785.1,-399.362,-878,1861.59
-287.428,-212.611,1943.03,-298.583,-382.336,1909.5,-317.988,-519.55,1911.68,-332.761,-728.965,1932.55,-316.606,-695.02,1949.08,-201.623,-689.591,2026.84,-99.0582,-449.33,1964.67,-22.9547,-425.305,1753.89,-360.193,-692.784,1925.41,-430.697,-678.781,1819.75,-325.434,-469.35,1678.6,-112.437,-481.278,1597.47,-209.604,-225.685,1983.32,-134.572,155.07,1956.23,-115.132,517.107,2038.54,-22.7402,635.155,1935.25,-357.605,-200.819,1906.7,-324.89,185.311,1935.77,-296.378,548.634,2027.04,-281.574,668.847,1911.36,-324.556,-805.458,1912.99,-257.355,-838.208,1775.9,-234.813,-868.363,1815.15,-231.02,-867.953,1938.29,-294.385,-871.4,1783.3,-397.303,-877.1,1858.03
-287.628,-212.217,1943.24,-298.685,-382.524,1909.31,-318.536,-520.189,1911.64,-333.211,-730.409,1932.37,-317.271,-696.31,1949.17,-203.438,-683.1,2028.59,-99.1936,-442.197,1967.42,-14.3001,-431.402,1758.01,-360.724,-694.147,1924.87,-428.233,-677.959,1817.01,-316.351,-474.71,1670.07,-101.718,-482.344,1590.38,-209.879,-225.452,1984.33,-133.698,156.493,1956.53,-113.668,520.061,2038.17,-23.6859,639.175,1932.81,-357.737,-200.28,1906.18,-324.71,187.306,1934.75,-296.786,551.095,2029.99,-282.07,672.175,1914.3,-324.583,-807.166,1912.84,-257.454,-836.629,1774.32,-233.974,-867.039,1813.1,-229.327,-868.422,1936.65,-293.915,-870.772,1781.48,-396.564,-879.643,1857.07
-285.922,-212.457,1943.61,-296.18,-382.743,1909.61,-315.662,-520.417,1911.87,-330.892,-730.519,1932.72,-315.115,-696.429,1949.66,-201.606,-682.643,2029.37,-99.2771,-441.77,1965.28,-14.1038,-429.628,1756.14,-358.249,-694.24,1924.83,-426.747,-680.399,1817.32,-314.886,-480.583,1665.89,-100.122,-487.626,1586.7,-208.489,-225.448,1985.32,-132.78,156.39,1956.53,-114.091,520.058,2037.49,-23.3272,638.991,1932.7,-355.747,-200.739,1906.01,-323.555,186.919,1932.8,-297.719,550.31,2029.66,-285.528,671.412,1913.77,-322.138,-807.292,1913.41,-248.463,-841.619,1779.47,-227.834,-871.598,1820.14,-229.823,-870.092,1943.72,-286.055,-874.726,1785.43,-392.743,-879.415,1855.54
-285.916,-212.407,1943.56,-296.158,-382.691,1909.55,-315.614,-520.37,1911.76,-330.78,-730.483,1932.53,-315.024,-696.393,1949.5,-201.607,-682.653,2029.34,-99.0183,-441.761,1965.75,-13.1054,-429.431,1756.92,-358.146,-694.211,1924.64,-426.597,-680.474,1817.09,-315.091,-480.815,1665.19,-100.512,-487.304,1585.46,-208.487,-225.394,1985.27,-132.804,156.45,1956.5,-114.139,520.118,2037.46,-23.3777,639.047,1932.66,-355.737,-200.692,1905.94,-323.567,186.968,1932.73,-297.754,550.365,2029.57,-285.55,671.461,1913.68,-321.989,-807.246,1913.21,-248.099,-841.478,1779.36,-227.477,-871.424,1820.05,-229.62,-869.909,1943.63,-285.65,-874.639,1785.28,-392.418,-879.476,1855.26
